internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
60049,Tramea basilaris,"Trapezostigma basilare (Palisot de Beauvois, 1817)",Trapezostigma,basilare,"(Palisot de Beauvois, 1817)",,
60049,Tramea basilaris,"Libellula basilaris Palisot de Beauvois, 1817",Libellula,basilaris,"Palisot de Beauvois, 1817",,
60049,Tramea basilaris,"Tramea burmeisteri Kirby, 1889",Tramea,burmeisteri,"Kirby, 1889",,
60052,Trithemis annulata,"Trithemis annulata ssp. haematina (Rambur, 1842)",Trithemis,annulata,,subspecies,"(Rambur, 1842)"
60052,Trithemis annulata,"Libellula haematina Rambur, 1842",Libellula,haematina,"Rambur, 1842",,
60053,Trithemis arteriosa,"Libellula conjuncta Selys, 1849",Libellula,conjuncta,"Selys, 1849",,
60053,Trithemis arteriosa,"Libellula distincta Rambur, 1842",Libellula,distincta,"Rambur, 1842",,
60053,Trithemis arteriosa,"Trithemis jacksoni Pinhey, 1970",Trithemis,jacksoni,"Pinhey, 1970",,
60053,Trithemis arteriosa,"Trithemis stuhlmanni Gerstacker, 1891",Trithemis,stuhlmanni,"Gerstacker, 1891",,
60053,Trithemis arteriosa,"Libellula rubella Brullé, 1844",Libellula,rubella,"Brullé, 1844",,
60053,Trithemis arteriosa,"Trithemis stuhlmanni Gerstäcker, 1891",Trithemis,stuhlmanni,"Gerstäcker, 1891",,
60062,Trithemis kirbyi,"Trithemis kirbyi Selys, 1891 ssp. ardens (Gerstäcker, 1891)",Trithemis,kirbyi,"Selys, 1891",subspecies,"(Gerstäcker, 1891)"
60073,Urothemis edwardsii,"Libellula edwardsii Selys, 1849",Libellula,edwardsii,"Selys, 1849",,
60073,Urothemis edwardsii,"Urothemis edwardsi ssp. hulae Dumont, 1975",Urothemis,edwardsi,,subspecies,"Dumont, 1975"
60078,Zygonyx torridus,"Pseudomacromia atlantica Martin, 1900",Pseudomacromia,atlantica,"Martin, 1900",,
60078,Zygonyx torridus,"Zygonyx torrida (Kirby, 1889) [orth. error]",Zygonyx,torrida,"(Kirby, 1889) [orth. error]",,
60078,Zygonyx torridus,"Zygonyx torridus (Kirby, 1899) ssp. insulanus Pinhey, 1981",Zygonyx,torridus,"(Kirby, 1899)",subspecies,"Pinhey, 1981"
60078,Zygonyx torridus,"Zygonyx torridus (Kirbyi, 1899) ssp. isis Fraser, 1924",Zygonyx,torridus,"(Kirbyi, 1899)",subspecies,"Fraser, 1924"
60078,Zygonyx torridus,"Pseudomacromia torrida Kirby, 1889",Pseudomacromia,torrida,"Kirby, 1889",,
63197,Phyllomacromia unifasciata,"Macromia unifasciata Fraser, 1954",Macromia,unifasciata,"Fraser, 1954",,
158685,Sympetrum striolatum,"Libellula striolata Charpentier, 1840",Libellula,striolata,"Charpentier, 1840",,
158685,Sympetrum striolatum,"Sympetrum durum Bartenef, 1916",Sympetrum,durum,"Bartenef, 1916",,
158696,Erythromma lindenii,"Coenagrion lindenii (Sélys, 1840)",Coenagrion,lindenii,"(Sélys, 1840)",,
158696,Erythromma lindenii,"Cercion lindenii ssp. lindenii (Sélys, 1840)",Cercion,lindenii,,subspecies,"(Sélys, 1840)"
158696,Erythromma lindenii,"Cercion lindenii (Sélys, 1840)",Cercion,lindenii,"(Sélys, 1840)",,
158696,Erythromma lindenii,"Agrion lindenii Selys, 1840",Agrion,lindenii,"Selys, 1840",,
158707,Coenagrion puella,"Libellula puella Linnaeus, 1758",Libellula,puella,"Linnaeus, 1758",,
158711,Ischnura graellsii,"Ischnura maroccana Kolbe, 1884",Ischnura,maroccana,"Kolbe, 1884",,
158711,Ischnura graellsii,"Agrion graellsii Rambur, 1842",Agrion,graellsii,"Rambur, 1842",,
158711,Ischnura graellsii,"Agrion algirum Selys, 1850",Agrion,algirum,"Selys, 1850",,
165499,Aeshna mixta,"Libellula coluberculus Harris, 1782",Libellula,coluberculus,"Harris, 1782",,
165499,Aeshna mixta,"Aeschna alpina Selys, 1848",Aeschna,alpina,"Selys, 1848",,
165499,Aeshna mixta,"Aeshna lucia Needham, 1930",Aeshna,lucia,"Needham, 1930",,
165524,Aeshna cyanea,"Libellula cyanea Müller, 1764",Libellula,cyanea,"Müller, 1764",,
184261,Diplacodes luminans,"Philonomon luminans (Karsch, 1893)",Philonomon,luminans,"(Karsch, 1893)",,
13186352,Brachythemis impartita,"Zonothrasys impartitus Karsch, 1890",Zonothrasys,impartitus,"Karsch, 1890",,
59924,Mastigogomphus pinheyi,"Neurogomphus pinheyi Cammaerts, 1968",Neurogomphus,pinheyi,"Cammaerts, 1968",,
59843,Allocnemis superba,"Chlorocnemis marshalli ssp. superba Schmidt, 1951",Chlorocnemis,marshalli,,subspecies,"Schmidt, 1951"
59843,Allocnemis superba,"Chlorocnemis superba Schmidt, 1951",Chlorocnemis,superba,"Schmidt, 1951",,
44535,Potamonautes niloticus,"Telpheusa nilotica H. Milne Edwards, 1837",Telpheusa,nilotica,"H. Milne Edwards, 1837",,
84379634,Chlorocypha granata,Chlorocypha sp. nov. 'granata' Dijkstra,Chlorocypha,sp. nov. 'granata',Dijkstra,,
59841,Allocnemis nigripes,"Chlorocnemis gestroi Martin, 1908",Chlorocnemis,gestroi,"Martin, 1908",,
59841,Allocnemis nigripes,"Chlorocnemis williamsoni Martin, 1921",Chlorocnemis,williamsoni,"Martin, 1921",,
59841,Allocnemis nigripes,"Chlorocnemis semlikiensis Pinhey, 1969",Chlorocnemis,semlikiensis,"Pinhey, 1969",,
59841,Allocnemis nigripes,"Chlorocnemis coeruleocauda Pinhey, 1969",Chlorocnemis,coeruleocauda,"Pinhey, 1969",,
59841,Allocnemis nigripes,"Chlorocnemis nigripes Selys, 1886",Chlorocnemis,nigripes,"Selys, 1886",,
59818,Atoconeura pseudeudoxia,"Atoconeura biordinata ssp. pseudeudoxia Longfield, 1953",Atoconeura,biordinata,,subspecies,"Longfield, 1953"
59822,Brachythemis leucosticta,"Libellula unifasciata Rambur, 1842",Libellula,unifasciata,"Rambur, 1842",,
59822,Brachythemis leucosticta,"Libellula leucosticta Burmeister, 1839",Libellula,leucosticta,"Burmeister, 1839",,
59824,Bradinopyga cornuta,"Bradinopyga subcancellata Martin, 1921",Bradinopyga,subcancellata,"Martin, 1921",,
59825,Bradinopyga strachani,"Apeleutherus strachani Kirby, 1900",Apeleutherus,strachani,"Kirby, 1900",,
184251,Copera congolensis,"Platycnemis congolensis Martin, 1908",Platycnemis,congolensis,"Martin, 1908",,
60000,Copera nyansana,"Platycnemis xanthopus Navás, 1924",Platycnemis,xanthopus,"Navás, 1924",,
60000,Copera nyansana,"Platycnemis flavipes Navás, 1924",Platycnemis,flavipes,"Navás, 1924",,
60000,Copera nyansana,"Platycnemis congolensis sensu Schmidt, 1951",Platycnemis,congolensis sensu,"Schmidt, 1951",,
60000,Copera nyansana,"Platycnemis nyansana Förster, 1916",Platycnemis,nyansana,"Förster, 1916",,
59866,Elattoneura glauca,"Disparoneura glauca Selys, 1860",Disparoneura,glauca,"Selys, 1860",,
59866,Elattoneura glauca,"Disparoneura alba Förster, 1906",Disparoneura,alba,"Förster, 1906",,
59866,Elattoneura glauca,"Disparoneura simba Martin, 1907",Disparoneura,simba,"Martin, 1907",,
59866,Elattoneura glauca,"Disparoneura mutata Selys, 1886",Disparoneura,mutata,"Selys, 1886",,
60001,Copera sikassoensis,"Copera subaequistyla Fraser, 1928",Copera,subaequistyla,"Fraser, 1928",,
60001,Copera sikassoensis,"Platycnemis sikassoensis (Martin, 1912)",Platycnemis,sikassoensis,"(Martin, 1912)",,
60001,Copera sikassoensis,"Psilocnemis sikassoensis Martin, 1912",Psilocnemis,sikassoensis,"Martin, 1912",,
59871,Gomphidia quarrei,"Gomphidia balii Fraser, 1949",Gomphidia,balii,"Fraser, 1949",,
59871,Gomphidia quarrei,"Diastatomma quarrei Schouteden, 1934",Diastatomma,quarrei,"Schouteden, 1934",,
84783938,Anonconotus occidentalis,"Anonconotus baracunensis Nadig, 1987 ssp. occidentalis Carron & Wermeille, 2002",Anonconotus,baracunensis,"Nadig, 1987",subspecies,"Carron & Wermeille, 2002"
59860,Crocothemis sanguinolenta,"Crocothemis sanguinolenta ssp. arabcia Schneider, 1982",Crocothemis,sanguinolenta,,subspecies,"Schneider, 1982"
59863,Diplacodes deminuta,"Diplacodes okavangoensis Pinhey, 1976",Diplacodes,okavangoensis,"Pinhey, 1976",,
59884,Hadrothemis defecta,"Hadrothemis pseudodefecta Pinhey, 1961",Hadrothemis,pseudodefecta,"Pinhey, 1961",,
59884,Hadrothemis defecta,"Thermorthemis defecta Karsch, 1891",Thermorthemis,defecta,"Karsch, 1891",,
59880,Gynacantha vesiculata,"Gynacantha ochraceipes Pinhey, 1960",Gynacantha,ochraceipes,"Pinhey, 1960",,
60009,Proischnura subfurcata,"Enallagma subfurcatum Selys, 1876",Enallagma,subfurcatum,"Selys, 1876",,
158590,Pseudagrion glaucum,"Pseudagrion basicornu Schmidt in Ris, 1936",Pseudagrion,basicornu,"Schmidt in Ris, 1936",,
60028,Pseudagrion nubicum,"Pseudagrion tricornis Pinhey, 1967",Pseudagrion,tricornis,"Pinhey, 1967",,
60028,Pseudagrion nubicum,"Pseudagrion tricorne Pinhey, 1967",Pseudagrion,tricorne,"Pinhey, 1967",,
59870,Gomphidia bredoi,"Gomphidia madi Pinhey, 1961",Gomphidia,madi,"Pinhey, 1961",,
59894,Ictinogomphus ferox,"Cinitogomphus dundoensis Pinhey, 1961",Cinitogomphus,dundoensis,"Pinhey, 1961",,
59914,Microgomphus schoutedeni,"Microgomphus corbeti Pinhey, 1961",Microgomphus,corbeti,"Pinhey, 1961",,
59929,Notogomphus dorsalis,"Gomphus dorsalis Selys, 1858",Gomphus,dorsalis,"Selys, 1858",,
59929,Notogomphus dorsalis,"Notogomphus speciosus (Sjöstedt, 1909)",Notogomphus,speciosus,"(Sjöstedt, 1909)",,
59933,Notogomphus lecythus,"Notogomphus immisericors Campion, 1923",Notogomphus,immisericors,"Campion, 1923",,
59933,Notogomphus lecythus,"Notogomphus cataractae Consiglio, 1978",Notogomphus,cataractae,"Consiglio, 1978",,
59934,Notogomphus leroyi,"Notogomphus butoloensis Fraser, 1952",Notogomphus,butoloensis,"Fraser, 1952",,
169967,Nephrops norvegicus,"Astacus norvegicus Fabricius, 1775 ",Astacus,norvegicus,"Fabricius, 1775 ",,
169967,Nephrops norvegicus,"Homarus norvegicus Weber, 1795",Homarus,norvegicus,"Weber, 1795",,
169967,Nephrops norvegicus,"Astacus rugosus Rafinesque, 1814",Astacus,rugosus,"Rafinesque, 1814",,
169967,Nephrops norvegicus,"Nephropsis cornubiensis Bate & Rowe, 1880",Nephropsis,cornubiensis,"Bate & Rowe, 1880",,
169967,Nephrops norvegicus,"Nephrops norvegicus ssp. meridionalis Zariquiey Cenarro, 1935",Nephrops,norvegicus,,subspecies,"Zariquiey Cenarro, 1935"
169967,Nephrops norvegicus,"Cancer norvegicus Linnaeus, 1758",Cancer,norvegicus,"Linnaeus, 1758",,
85736948,Roeseliana oporina,"Platycleis oporina Bolívar, 1887",Platycleis,oporina,"Bolívar, 1887",,
85736948,Roeseliana oporina,"Metrioptera oporina (Bolívar, 1887)",Metrioptera,oporina,"(Bolívar, 1887)",,
59974,Paragomphus cognatus,"Gomphus cognatus Rambur, 1842",Gomphus,cognatus,"Rambur, 1842",,
59974,Paragomphus cognatus,"Paragomphus dicksoni Pinhey, 1969",Paragomphus,dicksoni,"Pinhey, 1969",,
59975,Paragomphus elpidius,"Mesogomphus elpidius Ris, 1921",Mesogomphus,elpidius,"Ris, 1921",,
59981,Paragomphus sabicus,"Paragomphus fritillarius ssp. sabicus Pinhey, 1950",Paragomphus,fritillarius,,subspecies,"Pinhey, 1950"
59986,Phyllogomphus selysi,"Phyllogomphus edentatus St Quentin, 1958",Phyllogomphus,edentatus,"St Quentin, 1958",,
59986,Phyllogomphus selysi,"Phyllogomphus leopoldi Fraser, in lit.",Phyllogomphus,leopoldi,"Fraser, in lit.",,
59986,Phyllogomphus selysi,"Phyllogomphus brunneus Pinhey, 1976",Phyllogomphus,brunneus,"Pinhey, 1976",,
59986,Phyllogomphus selysi,"Phyllogomphus orientalis Fraser, 1957",Phyllogomphus,orientalis,"Fraser, 1957",,
59986,Phyllogomphus selysi,"Phyllogomphus latifasciae Pinhey, 1961",Phyllogomphus,latifasciae,"Pinhey, 1961",,
59986,Phyllogomphus selysi,"Phyllogomphus aethiops sensu Corbet, 1956 Selys, 1854",Phyllogomphus,"aethiops sensu Corbet, 1956","Selys, 1854",,
59986,Phyllogomphus selysi,"Phyllogomphus corbetae Vick, 1999",Phyllogomphus,corbetae,"Vick, 1999",,
59986,Phyllogomphus selysi,"Phyllogomphus symoensi Lieftinck, 1969",Phyllogomphus,symoensi,"Lieftinck, 1969",,
9530,Gryllotalpa major,"Neocurtilla major (Saussure, 1874)",Neocurtilla,major,"(Saussure, 1874)",,
59893,Hemistigma albipunctum,"Hemistigma albipuncta (Rambur, 1842)",Hemistigma,albipuncta,"(Rambur, 1842)",,
59911,Malgassophlebia bispina,"Malgassophlebia aequatoris Legrand, 1979",Malgassophlebia,aequatoris,"Legrand, 1979",,
59911,Malgassophlebia bispina,"Allorhizucha longistipes Pinhey, 1964",Allorhizucha,longistipes,"Pinhey, 1964",,
59911,Malgassophlebia bispina,"Malgassophlebia bispina ssp. nigeriae Pinhey, 1961",Malgassophlebia,bispina,,subspecies,"Pinhey, 1961"
59942,Olpogastra lugubris,"Libellula lugubris Karsch, 1895",Libellula,lugubris,"Karsch, 1895",,
68462447,Psorodonotus illyricus,"Psorodonotus fieberi ssp. illyricus Ebner, 1923",Psorodonotus,fieberi,,subspecies,"Ebner, 1923"
68462466,Psorodonotus macedonicus,"Psorodonotus fieberi ssp. macedonicus Ramme, 1931",Psorodonotus,fieberi,,subspecies,"Ramme, 1931"
59950,Orthetrum austeni,"Thermorthemis austeni Kirby, 1900",Thermorthemis,austeni,"Kirby, 1900",,
59951,Orthetrum brachiale,"Libellula brachiale Palisot de Beauvois, 1805",Libellula,brachiale,"Palisot de Beauvois, 1805",,
59964,Orthetrum stemmale,"Orthetrum kalai Longfield, 1936",Orthetrum,kalai,"Longfield, 1936",,
59964,Orthetrum stemmale,"Orthetrum stemmale ssp. kalai Longfield, 1936",Orthetrum,stemmale,,subspecies,"Longfield, 1936"
59964,Orthetrum stemmale,"Libellula stemmalis Burmeister, 1839",Libellula,stemmalis,"Burmeister, 1839",,
59966,Oxythemis phoenicosceles,"Oxythemis gamblesi Longfield, 1959",Oxythemis,gamblesi,"Longfield, 1959",,
59969,Palpopleura lucia,"Palpopleura lucia ssp. lucia Drury, 1773",Palpopleura,lucia,,subspecies,"Drury, 1773"
59969,Palpopleura lucia,"Libellula lucia Drury, 1773",Libellula,lucia,"Drury, 1773",,
59970,Palpopleura portia,"Palpopleura lucia ssp. portia Drury, 1773",Palpopleura,lucia,,subspecies,"Drury, 1773"
59970,Palpopleura portia,"Libellula portia Drury, 1773",Libellula,portia,"Drury, 1773",,
59755,Parazyxomma flavicans,"Brachythemis liberiensis Fraser, 1949",Brachythemis,liberiensis,"Fraser, 1949",,
59755,Parazyxomma flavicans,"Zyxomma flavicans Martin, 1908",Zyxomma,flavicans,"Martin, 1908",,
59988,Phyllomacromia aureozona,"Macromia aureozona Pinhey, 1966",Macromia,aureozona,"Pinhey, 1966",,
158578,Phyllomacromia contumax,"Phyllomacromia reginae Le Roi, 1915",Phyllomacromia,reginae,"Le Roi, 1915",,
158578,Phyllomacromia contumax,"Phyllomacromia leoni Fraser, 1928",Phyllomacromia,leoni,"Fraser, 1928",,
158578,Phyllomacromia contumax,"Macromia halei Fraser, 1928",Macromia,halei,"Fraser, 1928",,
158578,Phyllomacromia contumax,"Macromia melania nec Selys, 1871",Macromia,melania,"nec Selys, 1871",,
158578,Phyllomacromia contumax,"Trithemis monardi Gambles, 1970",Trithemis,monardi,"Gambles, 1970",,
158578,Phyllomacromia contumax,"Phyllomacromia nyanzana (Grünberg, 1911)",Phyllomacromia,nyanzana,"(Grünberg, 1911)",,
158578,Phyllomacromia contumax,"Phyllomacromia bifasciata Martin, 1912",Phyllomacromia,bifasciata,"Martin, 1912",,
158578,Phyllomacromia contumax,"Phyllomacromia biflava Martin, 1907",Phyllomacromia,biflava,"Martin, 1907",,
59994,Phyllomacromia melania,"Macromia bredoi Schouteden, 1934",Macromia,bredoi,"Schouteden, 1934",,
59994,Phyllomacromia melania,"Macromia martorelli Compte Sart, 1964",Macromia,martorelli,"Compte Sart, 1964",,
59994,Phyllomacromia melania,"Phyllomacromia funicularia (Martin, 1906)",Phyllomacromia,funicularia,"(Martin, 1906)",,
59994,Phyllomacromia melania,"Macromia melania Selys, 1871",Macromia,melania,"Selys, 1871",,
168012,Phyllomacromia overlaeti,"Macromia paludosa Pinhey, 1976",Macromia,paludosa,"Pinhey, 1976",,
168012,Phyllomacromia overlaeti,"Macromia subtropicalis Fraser, 1954",Macromia,subtropicalis,"Fraser, 1954",,
168012,Phyllomacromia overlaeti,"Phyllomacromia paludosa (Pinhey, 1976)",Phyllomacromia,paludosa,"(Pinhey, 1976)",,
168012,Phyllomacromia overlaeti,"Phyllomacromia royi (Legrand, 1982)",Phyllomacromia,royi,"(Legrand, 1982)",,
168012,Phyllomacromia overlaeti,"Phyllomacromia subtropicalis (Fraser, 1954)",Phyllomacromia,subtropicalis,"(Fraser, 1954)",,
168012,Phyllomacromia overlaeti,"Macromia overlaeti Schouteden, 1934",Macromia,overlaeti,"Schouteden, 1934",,
59997,Phyllomacromia picta,"Macromia africana Hagen in Selys, 1871",Macromia,africana,"Hagen in Selys, 1871",,
59997,Phyllomacromia picta,"Phyllomacromia africana (Hagen in Selys, 1871)",Phyllomacromia,africana,"(Hagen in Selys, 1871)",,
60036,Rhyothemis fenestrina,"Rhyothemis notata ssp. fenestrina Rambur, 1842",Rhyothemis,notata,,subspecies,"Rambur, 1842"
60041,Tetrathemis camerunensis,"Tetrathemis sulci Pinhey, 1962",Tetrathemis,sulci,"Pinhey, 1962",,
60041,Tetrathemis camerunensis,"Tetrathemis bifida Fraser, 1941",Tetrathemis,bifida,"Fraser, 1941",,
60044,Tetrathemis polleni,"Neophlebia polleni Selys, 1877",Neophlebia,polleni,"Selys, 1877",,
60056,Trithemis donaldsoni,"Pseudomacromia donaldsoni Calvert, 1899",Pseudomacromia,donaldsoni,"Calvert, 1899",,
60059,Trithemis grouti,"Trithemis atra Pinhey, 1961",Trithemis,atra,"Pinhey, 1961",,
60039,Trithetrum navasi,"Sympetrum navasi Lacroix, 1921",Sympetrum,navasi,"Lacroix, 1921",,
60072,Urothemis assignata,"Libellula assignata Selys, 1872",Libellula,assignata,"Selys, 1872",,
59941,Zygonoides fuelleborni,"Olpogastra fuelleborni Grunberg, 1902",Olpogastra,fuelleborni,"Grunberg, 1902",,
60075,Zygonyx flavicosta,"Zygonyx fallax (Schouteden, 1934)",Zygonyx,fallax,"(Schouteden, 1934)",,
60075,Zygonyx flavicosta,"Schizothemis flavicosta Sjöstedt, 1900",Schizothemis,flavicosta,"Sjöstedt, 1900",,
60076,Zygonyx natalensis,"Zygonyx ikomae Pinhey, 1961",Zygonyx,ikomae,"Pinhey, 1961",,
60077,Zygonyx regisalberti,"Zygonyx pretentiosus Fraser, 1957",Zygonyx,pretentiosus,"Fraser, 1957",,
60077,Zygonyx regisalberti,"Zygonyx chrysobaphes ssp. umbrosus Fraser, 1957",Zygonyx,chrysobaphes,,subspecies,"Fraser, 1957"
86803284,Anisarthron barbipes,"Cerambyx barbipes Schrank, 1845",Cerambyx,barbipes,"Schrank, 1845",,
86803401,Xestoleptura nigroflava,"Xestoleptura nigroflava (Fuss, 1852)",Xestoleptura,nigroflava,"(Fuss, 1852)",,
86803401,Xestoleptura nigroflava,"Anoplodera nigroflava (Fuss, 1852)",Anoplodera,nigroflava,"(Fuss, 1852)",,
86803401,Xestoleptura nigroflava,"Leptura nigroflava (Fuss, 1852)",Leptura,nigroflava,"(Fuss, 1852)",,
86803401,Xestoleptura nigroflava,"Grammoptera nigroflava Fuss, 1852",Grammoptera,nigroflava,"Fuss, 1852",,
86803993,Arhopalus pinetorum,"Criocephalus pinetorum Wollaston, 1863",Criocephalus,pinetorum,"Wollaston, 1863",,
86804998,Drymochares cylindraceus,"Saphanus cylindraceus Fairmaire, 1849",Saphanus,cylindraceus,"Fairmaire, 1849",,
86805067,Evodinus clathratus,"Rhagium clathratus Fabricius, 1792",Rhagium,clathratus,"Fabricius, 1792",,
86806645,Neopiciella sicula,"Leptura sicula Ganglbauer, 1886",Leptura,sicula,"Ganglbauer, 1886",,
86807120,Paracorymbia hybrida,"Leptura hybrida Rey, 1885",Leptura,hybrida,"Rey, 1885",,
86807153,Paracorymbia picticornis,"Leptura picticornis Reitter, 1885",Leptura,picticornis,"Reitter, 1885",,
86807170,Paracorymbia stragulata,"Leptura stragulata Germar, 1824",Leptura,stragulata,"Germar, 1824",,
86807246,Pedostrangalia revestita,"Leptura revestita Linnaeus, 1767",Leptura,revestita,"Linnaeus, 1767",,
86848967,Pidonia lurida,"Leptura lurida Fabricius, 1792",Leptura,lurida,"Fabricius, 1792",,
86849298,Saphanus piceus,"Saphanus ganglbaueri Brancsik, 1886",Saphanus,ganglbaueri,"Brancsik, 1886",,
86849298,Saphanus piceus,"Callidium piceus Laicharting, 1784",Callidium,piceus,"Laicharting, 1784",,
86849373,Schurmannia sicula,"Alocerus siculus (Sama, 1979)",Alocerus,siculus,"(Sama, 1979)",,
86859427,Stictoleptura trisignata,"Leptura trisignata Fairmaire, 1852",Leptura,trisignata,"Fairmaire, 1852",,
86859528,Xylosteus spinolae,"Rhagium rufiventris Germar, 1845",Rhagium,rufiventris,"Germar, 1845",,
86860058,Nacerdochroa concolor,"Alloxantha hierrensis Franz, 1985",Alloxantha,hierrensis,"Franz, 1985",,
86860058,Nacerdochroa concolor,"Holoxantha concolor (Brullé, 1839)",Holoxantha,concolor,"(Brullé, 1839)",,
86860058,Nacerdochroa concolor,"Ditylus concolor Brullé, 1839",Ditylus,concolor,"Brullé, 1839",,
86863040,Alphitophagus xaxarsi,"Alphitobius xaxarsi Reitter, 1914",Alphitobius,xaxarsi,"Reitter, 1914",,
86863145,Coelometopus clypeatus,"Blaps clypeatus Germar, 1813",Blaps,clypeatus,"Germar, 1813",,
86883562,Isomira antennata,"Isomira budensis Csiki, 1940",Isomira,budensis,"Csiki, 1940",,
86883562,Isomira antennata,"Isomira euboica Pic, 1903",Isomira,euboica,"Pic, 1903",,
86883562,Isomira antennata,"Isomira tristicula Reitter, 1890",Isomira,tristicula,"Reitter, 1890",,
86883562,Isomira antennata,"Cistela antennata Panzer, 1798",Cistela,antennata,"Panzer, 1798",,
86883574,Isomira hypocrita,"Isomira icteropa H. Wagner, 1917",Isomira,icteropa,"H. Wagner, 1917",,
86883574,Isomira hypocrita,"Cistela oblonga Küster, 1850",Cistela,oblonga,"Küster, 1850",,
86883612,Isomira testacea,"Cistela paupercula Baudi di Selve, 1883",Cistela,paupercula,"Baudi di Selve, 1883",,
86883960,Mycetochara flavicornis,"Mycetochares flavicornis Miller, 1883",Mycetochares,flavicornis,"Miller, 1883",,
86884024,Mycetochara jonica,"Ernocharis jonica Obenberger, 1916",Ernocharis,jonica,"Obenberger, 1916",,
86884117,Mycetochara myrmecophila,"Ernocharis myrmecophila Obenberger, 1916",Ernocharis,myrmecophila,"Obenberger, 1916",,
86884413,Pelleas crotchii,"Tenebrio crotchii Wollaston, 1865",Tenebrio,crotchii,"Wollaston, 1865",,
86884804,Prionychus striatipennis,"Prionychus montandoni Reitter, 1913",Prionychus,montandoni,"Reitter, 1913",,
87329111,Corticeus krueperi,"Hypophloeus krueperi Obenberger, 1922",Hypophloeus,krueperi,"Obenberger, 1922",,
87329140,Corticeus rufithorax,"Hypophloeus rufithorax (Pic, 1903)",Hypophloeus,rufithorax,"(Pic, 1903)",,
87329230,Corticeus versipellis,"Corticeus hopffgarteni Reitter, 1877",Corticeus,hopffgarteni,"Reitter, 1877",,
87329230,Corticeus versipellis,"Hypophloeus versipellis Baudi, 1876",Hypophloeus,versipellis,"Baudi, 1876",,
47944419,Esymus fumigatulus,"Aphodius (Phalacronothus) fumigatulus Reitter, 1892",Aphodius (Phalacronothus),fumigatulus,"Reitter, 1892",,
47944419,Esymus fumigatulus,"Aphodius asperolineatus Balthasar, 1936",Aphodius,asperolineatus,"Balthasar, 1936",,
47944419,Esymus fumigatulus,"Aphodius sculpturatus Reitter, 1892",Aphodius,sculpturatus,"Reitter, 1892",,
47944419,Esymus fumigatulus,"Aphodius fumigatulus Reitter, 1892",Aphodius,fumigatulus,"Reitter, 1892",,
47943568,Accrosus carpetanus,"Aphodius carpetanus Graëlls, 1847",Aphodius,carpetanus,"Graëlls, 1847",,
47943662,Ammoecius frigidus,"Aphodius frigidus Brisout de Barneville, 1866",Aphodius,frigidus,"Brisout de Barneville, 1866",,
47944248,Neagolius heydeni,"Aphodius heydeni Harold, 1871",Aphodius,heydeni,"Harold, 1871",,
47944232,Melinopterus tingens,"Aphodius (Melinopterus) sphacelatus (Panzer, 1798) var. tingens Reitter, 1892",Aphodius (Melinopterus),sphacelatus,"(Panzer, 1798)",variety,"Reitter, 1892"
47944232,Melinopterus tingens,"Aphodius tingens Reitter, 1892",Aphodius,tingens,"Reitter, 1892",,
47944232,Melinopterus tingens,"Melinopterus litigiosus Baguena, 1930",Melinopterus,litigiosus,"Baguena, 1930",,
167343,Argiocnemis rubescens,"Argiocnemis obscura Laidlaw, 1914",Argiocnemis,obscura,"Laidlaw, 1914",,
167343,Argiocnemis rubescens,"Argiocnemis rubeola  Selys, 1877",Argiocnemis,rubeola ,"Selys, 1877",,
167343,Argiocnemis rubescens,"Argiocnemis lunulata Selys, 1877",Argiocnemis,lunulata,"Selys, 1877",,
167343,Argiocnemis rubescens,"Argiocnemis nigricans Selys, 1877",Argiocnemis,nigricans,"Selys, 1877",,
167369,Diplacodes nebulosa,"Libellula nebulosa Fabricius, 1793",Libellula,nebulosa,"Fabricius, 1793",,
163532,Dromaeschna forcipata,"Dromaeschna severini (Förster, 1908)",Dromaeschna,severini,"(Förster, 1908)",,
163532,Dromaeschna forcipata,"Austroaeschna forcipata (Tillyard, 1907)",Austroaeschna,forcipata,"(Tillyard, 1907)",,
163532,Dromaeschna forcipata,"Planaeschna forcipata Tillyard, 1907",Planaeschna,forcipata,"Tillyard, 1907",,
163532,Dromaeschna forcipata,"Austroaeschna severini Förster, 1908",Austroaeschna,severini,"Förster, 1908",,
163828,Huonia melvillensis,"Huonia melvillens Brown & Theischinger, 1998 [orth. error]",Huonia,melvillens,"Brown & Theischinger, 1998 [orth. error]",,
163538,Indolestes alleni,"Austrolestes tindalei Tillyard, 1925",Austrolestes,tindalei,"Tillyard, 1925",,
163538,Indolestes alleni,"Lestes alleni Tillyard, 1913",Lestes,alleni,"Tillyard, 1913",,
163538,Indolestes alleni,"Austrolestes alleni Tillyard, 1913",Austrolestes,alleni,"Tillyard, 1913",,
163545,Macromia viridescens,"Macromia amymone Lieftinck, 1952",Macromia,amymone,"Lieftinck, 1952",,
163540,Nannophya occidentalis,"Nannodythemis occidentalis Tillyard, 1908",Nannodythemis,occidentalis,"Tillyard, 1908",,
167281,Potamarcha congener,"Libellula obscura Rambur, 1842",Libellula,obscura,"Rambur, 1842",,
167281,Potamarcha congener,"Libellula congener Rambur, 1842",Libellula,congener,"Rambur, 1842",,
163571,Procordulia affinis,"Cordulia affinis Selys, 1871",Cordulia,affinis,"Selys, 1871",,
167460,Tetrathemis irregularis,"Tetrathemis tristrigata Kirby, 1889",Tetrathemis,tristrigata,"Kirby, 1889",,
