assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
45463505,45463502,Eupholidoptera mariannae,2.1.2,Small-holder farming,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
45466681,45466678,Poecilimon pindos,1.3,Tourism & recreation areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
45466681,45466678,Poecilimon pindos,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
45466681,45466678,Poecilimon pindos,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
45811388,157538,Pseudosphegesthes bergeri,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
45811388,157538,Pseudosphegesthes bergeri,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
45811388,157538,Pseudosphegesthes bergeri,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
45823371,157798,Stenopterus creticus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
45823371,157798,Stenopterus creticus,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
45823371,157798,Stenopterus creticus,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
45826874,157771,Trichoferus bergeri,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,Rapid Declines,,Ongoing,
45826874,157771,Trichoferus bergeri,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
45826874,157771,Trichoferus bergeri,4.1,Roads & railroads,1.1,Ecosystem conversion,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
47353433,47264405,Melanotus sulcicollis,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Ongoing,
47688354,47260954,Enoplium doderoi,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
47694399,47173828,Chlorophorus gratiosus,2.3.1,Nomadic grazing,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Future,
47694399,47173828,Chlorophorus gratiosus,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Unknown,Unknown,,Future,
47694405,47173830,Chlorophorus nivipictus,1.1,Housing & urban areas,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
47694405,47173830,Chlorophorus nivipictus,2.3.1,Nomadic grazing,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
47708524,17182027,Poecilimon ikariensis,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,"Past, Likely to Return",
47708524,17182027,Poecilimon ikariensis,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
47708524,17182027,Poecilimon ikariensis,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),,,Ongoing,
47708697,17181950,Poecilimon deplanatus,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
47708697,17181950,Poecilimon deplanatus,7.1.1,Increase in fire frequency/intensity,2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
47726171,17182043,Poecilimon klausgerhardi,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Unknown,
47995776,47981994,Sphecodes combai,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
47995776,47981994,Sphecodes combai,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
48031475,47943578,Agoliinus pittinoi,7.3,Other ecosystem modifications,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Unknown,
48031475,47943578,Agoliinus pittinoi,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48031680,47943887,Chilothorax lineolatus,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Unknown,
48031680,47943887,Chilothorax lineolatus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Unknown,
48031680,47943887,Chilothorax lineolatus,7.3,Other ecosystem modifications,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48031680,47943887,Chilothorax lineolatus,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48031800,47944151,Melinopterus stolzi,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
48031800,47944151,Melinopterus stolzi,9.3.4,Type Unknown/Unrecorded,"","",,,,Unknown,"Slow, Significant Declines",,Ongoing,
48031965,47944617,Pseudacrossus suffertus,7.3,Other ecosystem modifications,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48031965,47944617,Pseudacrossus suffertus,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48032062,47945322,Paracoptochirus vignai,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Unknown,
48032062,47945322,Paracoptochirus vignai,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48032062,47945322,Paracoptochirus vignai,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48037651,47942106,Lethrus fallax,9.3.3,Herbicides and pesticides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Rapid Declines,,Ongoing,
48037651,47942106,Lethrus fallax,2.1.1,Shifting agriculture,"","",,,,Unknown,Unknown,,Ongoing,
48037651,47942106,Lethrus fallax,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594666,47268032,Bubas bison,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
48594666,47268032,Bubas bison,9.3.4,Type Unknown/Unrecorded,2.1,Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594666,47268032,Bubas bison,7.3,Other ecosystem modifications,1.1,Ecosystem conversion,,,,Majority (50-90%),Rapid Declines,,Ongoing,
48594671,47268143,Bubas bubaloides,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594671,47268143,Bubas bubaloides,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594671,47268143,Bubas bubaloides,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Very Rapid Declines,,Unknown,
48594671,47268143,Bubas bubaloides,7.3,Other ecosystem modifications,1.1,Ecosystem conversion,,,,Majority (50-90%),Rapid Declines,,Ongoing,
48594681,47268179,Cheironitis furcifer,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594681,47268179,Cheironitis furcifer,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594681,47268179,Cheironitis furcifer,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594681,47268179,Cheironitis furcifer,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594691,47267970,Copris umbilicatus,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,"Slow, Significant Declines",,Ongoing,
48594691,47267970,Copris umbilicatus,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
48594816,47414331,Onthophagus opacicollis,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
48594816,47414331,Onthophagus opacicollis,9.3.4,Type Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Ongoing,
48635590,48635233,Ammobates melectoides,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
48635590,48635233,Ammobates melectoides,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
50141970,19199035,Megachile parietina,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
50986440,137728,Onthophagus panici,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
50986440,137728,Onthophagus panici,9.3.4,Type Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Ongoing,
53713991,174239,Turanana taygetica,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
53713991,174239,Turanana taygetica,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
53713991,174239,Turanana taygetica,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
53713991,174239,Turanana taygetica,6.1,Recreational activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
53713991,174239,Turanana taygetica,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
57368909,18528992,Bombus pyrenaeus,11.1,Habitat shifting & alteration,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Future,
64563270,173305,Hipparchia christenseni,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
64809060,173252,Maniola chia,5.1.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),,,Ongoing,
64809060,173252,Maniola chia,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),,,Ongoing,
65834549,165516,Lestes dryas,11.2,Droughts,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
69638033,69637992,Chorthippus ferdinandi,2.1.2,Small-holder farming,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Rapid Declines,,Ongoing,
69638033,69637992,Chorthippus ferdinandi,7.2.7,Abstraction of ground water (agricultural use),1.2|2.2,Ecosystem degradation|Species disturbance,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
69638033,69637992,Chorthippus ferdinandi,7.2.3,Abstraction of surface water (agricultural use),1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
69638033,69637992,Chorthippus ferdinandi,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
69668556,69668544,Ovaliptila kinzelbachi,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Future,
69668556,69668544,Ovaliptila kinzelbachi,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Future,
69668595,69668585,Ovaliptila krueperi,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,Rapid Declines,,Future,
69668760,69668679,Ovaliptila lindbergi,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Future,
69668802,69668788,Ovaliptila nana,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Rapid Declines,,Future,
69668802,69668788,Ovaliptila nana,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Future,
69680725,44698100,Rhacocleis silvestrii,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
69905303,169955,Homarus gammarus,5.4.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,Majority (50-90%),No decline,,Ongoing,
70205292,16084448,Platypygius crassus,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70205292,16084448,Platypygius crassus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70205292,16084448,Platypygius crassus,12.1,Other threat,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
70217301,68460149,Pseudomogoplistes byzantius,1.3,Tourism & recreation areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
70217438,64547977,Asiotmethis limbatus,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Rapid Declines,,Ongoing,
70217438,64547977,Asiotmethis limbatus,2.1.4,Scale Unknown/Unrecorded,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70217438,64547977,Asiotmethis limbatus,3.3,Renewable energy,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70217460,68446564,Paranocaracris bulgaricus,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
70217527,64865908,Isophya andreevae,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70217527,64865908,Isophya andreevae,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),Negligible declines,,Ongoing,
70268895,64866649,Isophya hospodar,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70268895,64866649,Isophya hospodar,9.3.3,Herbicides and pesticides,2.1,Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70268895,64866649,Isophya hospodar,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70268895,64866649,Isophya hospodar,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70268895,64866649,Isophya hospodar,3.3,Renewable energy,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70270600,45466571,Poecilimon gracilis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),Unknown,,Ongoing,
70271510,68485460,Troglophilus brevicauda,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70271510,68485460,Troglophilus brevicauda,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
70271554,68485587,Troglophilus zorae,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
70271678,68280851,Conocephalus ebneri,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Unknown,
70271678,68280851,Conocephalus ebneri,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,Unknown,
70271678,68280851,Conocephalus ebneri,7.2.2,Abstraction of surface water (commercial use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Unknown,
70271678,68280851,Conocephalus ebneri,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70271678,68280851,Conocephalus ebneri,2.1.3,Agro-industry farming,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
70271781,68440028,Montana macedonica,9.3.3,Herbicides and pesticides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Unknown,
70271781,68440028,Montana macedonica,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70271781,68440028,Montana macedonica,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
70271781,68440028,Montana macedonica,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
70271781,68440028,Montana macedonica,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Negligible declines,,Ongoing,
70271781,68440028,Montana macedonica,4.1,Roads & railroads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Ongoing,
70271950,68451938,Pholidoptera rhodopensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70271950,68451938,Pholidoptera rhodopensis,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70272066,68469288,Tessellana carinata,2.1.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
70432562,14870997,Chorthippus lacustris,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Rapid Declines,,Ongoing,
70432562,14870997,Chorthippus lacustris,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
70432562,14870997,Chorthippus lacustris,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
70564378,16084579,Chorthippus biroi,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70564378,16084579,Chorthippus biroi,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70564378,16084579,Chorthippus biroi,7.1.3,Trend Unknown/Unrecorded,1.1|2.1,Ecosystem conversion|Species mortality,,,,Majority (50-90%),Rapid Declines,,Unknown,
70564582,16084612,Chorthippus moreanus,7.1.3,Trend Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
70564582,16084612,Chorthippus moreanus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Unknown,
70564761,16084456,Chorthippus parnon,7.1.3,Trend Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Unknown,,Ongoing,
70564761,16084456,Chorthippus parnon,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70565847,16084479,Chorthippus pulloides,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
70565854,16084530,Chorthippus sangiorgii,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70565872,16084594,Chorthippus willemsei,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70565872,16084594,Chorthippus willemsei,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566026,16084625,Oedipoda venusta,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566490,16084417,Oropodisma kyllinii,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566490,16084417,Oropodisma kyllinii,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566509,16084623,Oropodisma lagrecai,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566509,16084623,Oropodisma lagrecai,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566548,16084459,Oropodisma macedonica,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566548,16084459,Oropodisma macedonica,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566548,16084459,Oropodisma macedonica,6.1,Recreational activities,1.1,Ecosystem conversion,,,,Minority (<50%),Unknown,,Ongoing,
70566636,16084516,Oropodisma parnassica,1.3,Tourism & recreation areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
70566636,16084516,Oropodisma parnassica,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566636,16084516,Oropodisma parnassica,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566636,16084516,Oropodisma parnassica,4.1,Roads & railroads,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
70566653,16084561,Oropodisma taygetosi,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566653,16084561,Oropodisma taygetosi,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566762,16084584,Oropodisma tymphrestosi,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70566762,16084584,Oropodisma tymphrestosi,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,Minority (<50%),Unknown,,Ongoing,
70566762,16084584,Oropodisma tymphrestosi,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
70566900,16084362,Peripodisma tymphii,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
70567218,16084574,Pezotettix lagoi,7.1.3,Trend Unknown/Unrecorded,1.1|2.1,Ecosystem conversion|Species mortality,,,,Majority (50-90%),Unknown,,Ongoing,
70567366,16084627,Stenobothrus clavatus,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70567366,16084627,Stenobothrus clavatus,2.3.1,Nomadic grazing,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
70567366,16084627,Stenobothrus clavatus,3.2,Mining & quarrying,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Likely to Return",
70567692,16084408,Xerohippus solerii,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
70567952,68380920,Gryllotalpa krimbasi,7.2.11,Dams (size unknown),1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Rapid Declines,,Future,
70567952,68380920,Gryllotalpa krimbasi,7.2.8,Abstraction of ground water (unknown use),1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70567952,68380920,Gryllotalpa krimbasi,9.3.3,Herbicides and pesticides,2.1,Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
70568039,44698010,Glyphanus obtusus,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
