assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
19152175,165489,Onychogomphus forcipatus,PL,Poland,Extant,Native,"[""Resident""]",
19152175,165489,Onychogomphus forcipatus,RO,Romania,Extant,Native,"[""Resident""]",
19152175,165489,Onychogomphus forcipatus,SK,Slovakia,Extant,Native,"[""Resident""]",
19152175,165489,Onychogomphus forcipatus,SE,Sweden,Extant,Native,"[""Resident""]",
19152175,165489,Onychogomphus forcipatus,BY,Belarus,Extant,Native,"[""Resident""]",
19152175,165489,Onychogomphus forcipatus,UA,Ukraine,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,LU,Luxembourg,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,LT,Lithuania,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,JE,Jersey,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,IE,Ireland,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,HU,Hungary,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,GG,Guernsey,Possibly Extinct,Native,,
19156286,165514,Brachytron pratense,GR,Greece,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,DE,Germany,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,AL,Albania,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,AT,Austria,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,BE,Belgium,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,BG,Bulgaria,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,HR,Croatia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,CZ,Czechia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,DK,Denmark,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,EE,Estonia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,FI,Finland,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,FR,France,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,MK,North Macedonia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,ME,Montenegro,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,NL,Netherlands,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,NO,Norway,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,PL,Poland,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,PT,Portugal,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,RS,Serbia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,SK,Slovakia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,SI,Slovenia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,ES,Spain,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,SE,Sweden,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,CH,Switzerland,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,GB,United Kingdom,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,BY,Belarus,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,RU,Russian Federation,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,UA,Ukraine,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,TR,Turkey,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,IT,Italy,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,GE,Georgia,Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,IR,"Iran, Islamic Republic of",Extant,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,IM,Isle of Man,Possibly Extinct,Native,"[""Resident""]",
19156286,165514,Brachytron pratense,RO,Romania,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,AL,Albania,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,BG,Bulgaria,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,HR,Croatia,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,GR,Greece,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,MK,North Macedonia,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,ME,Montenegro,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,CY,Cyprus,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,TR,Turkey,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,LB,Lebanon,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,IL,Israel,Possibly Extinct,Native,,
19156760,165467,Caliaeschna microstigma,IQ,Iraq,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,TM,Turkmenistan,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,AM,Armenia,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,RU,Russian Federation,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,GE,Georgia,Extant,Native,"[""Resident""]",
19156760,165467,Caliaeschna microstigma,IR,"Iran, Islamic Republic of",Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,TR,Turkey,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,GR,Greece,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,DE,Germany,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,FR,France,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,CZ,Czechia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,HR,Croatia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,BG,Bulgaria,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,AT,Austria,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,AL,Albania,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,CH,Switzerland,Extinct Post-1500,Native,,
19158182,165520,Coenagrion ornatum,HU,Hungary,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,IT,Italy,Extinct Post-1500,Native,,
19158182,165520,Coenagrion ornatum,MK,North Macedonia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,ME,Montenegro,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,PL,Poland,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,RO,Romania,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,RS,Serbia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,SK,Slovakia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,SI,Slovenia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,BY,Belarus,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,UA,Ukraine,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,GE,Georgia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,MD,Moldova,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,RU,Russian Federation,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,AM,Armenia,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,IR,"Iran, Islamic Republic of",Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,LB,Lebanon,Extant,Native,"[""Resident""]",
19158182,165520,Coenagrion ornatum,SY,Syrian Arab Republic,Possibly Extinct,Native,"[""Resident""]",Yes
19158182,165520,Coenagrion ornatum,TM,Turkmenistan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,TR,Turkey,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,LT,Lithuania,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,LI,Liechtenstein,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,LV,Latvia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,IT,Italy,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,IE,Ireland,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,HU,Hungary,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,GG,Guernsey,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,GR,Greece,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,DE,Germany,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,LU,Luxembourg,Extinct Post-1500,Native,,
19158662,165484,Coenagrion pulchellum,AL,Albania,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,AT,Austria,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,BE,Belgium,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,BG,Bulgaria,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,HR,Croatia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,CZ,Czechia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,DK,Denmark,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,EE,Estonia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,FI,Finland,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,FR,France,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,MK,North Macedonia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,ME,Montenegro,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,NL,Netherlands,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,NO,Norway,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,PL,Poland,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,PT,Portugal,Possibly Extinct,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,RO,Romania,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,RS,Serbia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,SK,Slovakia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,SI,Slovenia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,ES,Spain,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,SE,Sweden,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,CH,Switzerland,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,GB,United Kingdom,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,BY,Belarus,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,MD,Moldova,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,RU,Russian Federation,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,UA,Ukraine,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,AX,Åland Islands,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,JE,Jersey,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,AM,Armenia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,GE,Georgia,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,KZ,Kazakhstan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,KG,Kyrgyzstan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,SY,Syrian Arab Republic,Extinct Post-1500,Native,,
19158662,165484,Coenagrion pulchellum,TJ,Tajikistan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,UZ,Uzbekistan,Extant,Native,"[""Resident""]",
19158662,165484,Coenagrion pulchellum,CN,China,Presence Uncertain,Origin Uncertain,,Unknown
19159139,165502,Coenagrion scitulum,TR,Turkey,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,UA,Ukraine,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,CH,Switzerland,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,ES,Spain,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,SI,Slovenia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,SK,Slovakia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,RS,Serbia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,RO,Romania,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,PT,Portugal,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,NL,Netherlands,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,ME,Montenegro,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,MK,North Macedonia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,FR,France,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,CZ,Czechia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,HR,Croatia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,BG,Bulgaria,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,BE,Belgium,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,AT,Austria,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,GB,United Kingdom,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,PL,Poland,Extinct Post-1500,Vagrant,,
19159139,165502,Coenagrion scitulum,JE,Jersey,Extant,Origin Uncertain,,
19159139,165502,Coenagrion scitulum,GG,Guernsey,Extinct Post-1500,Origin Uncertain,,
19159139,165502,Coenagrion scitulum,DE,Germany,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,GR,Greece,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,HU,Hungary,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,IT,Italy,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,LU,Luxembourg,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,RU,Russian Federation,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,MD,Moldova,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,TN,Tunisia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,MA,Morocco,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,DZ,Algeria,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,AL,Albania,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,AM,Armenia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,GE,Georgia,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,IL,Israel,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,TJ,Tajikistan,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,LB,Lebanon,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,KG,Kyrgyzstan,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,KZ,Kazakhstan,Extant,Native,"[""Resident""]",
19159139,165502,Coenagrion scitulum,JO,Jordan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,TR,Turkey,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,CY,Cyprus,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,UA,Ukraine,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,RU,Russian Federation,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,BY,Belarus,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,GB,United Kingdom,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,CH,Switzerland,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,SE,Sweden,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,ES,Spain,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,SI,Slovenia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,SK,Slovakia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,RS,Serbia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,RO,Romania,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,PT,Portugal,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,PL,Poland,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,GR,Greece,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,DE,Germany,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,FR,France,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,DK,Denmark,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,CZ,Czechia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,HR,Croatia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,BG,Bulgaria,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,BE,Belgium,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,AT,Austria,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,AL,Albania,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,HU,Hungary,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,IT,Italy,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,LU,Luxembourg,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,MK,North Macedonia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,ME,Montenegro,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,NL,Netherlands,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,MD,Moldova,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,TN,Tunisia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,MA,Morocco,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,DZ,Algeria,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,FI,Finland,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,LV,Latvia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,LT,Lithuania,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,AM,Armenia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,GE,Georgia,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,IR,"Iran, Islamic Republic of",Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,IL,Israel,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,KZ,Kazakhstan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,KG,Kyrgyzstan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,LB,Lebanon,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,TJ,Tajikistan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,UZ,Uzbekistan,Extant,Native,"[""Resident""]",
19159607,165478,Erythromma viridulum,TM,Turkmenistan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,TR,Turkey,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,CY,Cyprus,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,UA,Ukraine,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,RU,Russian Federation,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,MD,Moldova,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,BY,Belarus,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,IT,Italy,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,IE,Ireland,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,HU,Hungary,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,GR,Greece,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,DE,Germany,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AL,Albania,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AD,Andorra,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AT,Austria,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,BE,Belgium,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,BG,Bulgaria,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,HR,Croatia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,CZ,Czechia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,DK,Denmark,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,EE,Estonia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,FI,Finland,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,FR,France,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,LV,Latvia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,LI,Liechtenstein,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,LT,Lithuania,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,LU,Luxembourg,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,MK,North Macedonia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,ME,Montenegro,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,NL,Netherlands,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,PL,Poland,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,PT,Portugal,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,RO,Romania,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,RS,Serbia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,SK,Slovakia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,SI,Slovenia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,ES,Spain,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,SE,Sweden,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,CH,Switzerland,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,GB,United Kingdom,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,DZ,Algeria,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,MA,Morocco,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,TN,Tunisia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,CN,China,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AF,Afghanistan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AM,Armenia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,AZ,Azerbaijan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,GE,Georgia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,IR,"Iran, Islamic Republic of",Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,IL,Israel,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,JO,Jordan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,KZ,Kazakhstan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,KG,Kyrgyzstan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,LB,Lebanon,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,TJ,Tajikistan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,TM,Turkmenistan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,UZ,Uzbekistan,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,MN,Mongolia,Extant,Native,"[""Resident""]",
19160047,165525,Ischnura pumilio,NO,Norway,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,TR,Turkey,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,JE,Jersey,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,IT,Italy,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,IM,Isle of Man,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,IE,Ireland,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,HU,Hungary,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,GG,Guernsey,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,GR,Greece,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,DE,Germany,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,AL,Albania,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,AD,Andorra,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,AT,Austria,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,BE,Belgium,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
19160630,165500,Pyrrhosoma nymphula,BG,Bulgaria,Extant,Native,"[""Resident""]",
