assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
149169711,149169708,Pelecocera caledonica,Least Concern,,2021,2020-02-11 00:00:00 UTC,3.1,English,"Global and European Regional Assessment: Least Concern (LC)<br/>EU 27 Regional Assessment: Least Concern (LC)<br/><em><br/>Pelecocera caledonica</em>&#160;is an European endemic found across Europe, and is widespread in Scandinavian countries. In other parts of its European range, there is probably declines due to human activities. However, the species is fairly stable in the northern parts of Europe, and the species has been found in commercially harvested forests, so it is likely to be adaptable. Therefore, even when the population seems reasonably fragmented throughout Europe, this species is assessed as Least Concern for both Europe and the EU 27.","<p>This species is found in humid conifer forest of <em>Pinus sylvestris</em> and western taiga forest, coastal dune systems, in the grey dunes/fixed dune grassland, where some shelter is provided by scrub or planted conifers, and open, heathy areas in humid <em>Pinus sylvestris</em> forest;&#160;<em>Pinus heldreichii/nigra</em> forest (Vujić <em>et al.</em> 2018). The hoverfly&#160;can apparently persist in commercially harvested forests in Scandinavia (Speight pers. comm. 2020)</p>  <p>Flowers visited by this species include&#160;<em>Calluna vulgaris, Mentha sp., Saxifraga sp.</em>&#160;and<em> Solidago virgaurea.</em></p>  <p>The flight period is from July and August and on to October toward the southern end of its range, at lower altitudes. </p>  <p>The developmental stages of this species are not described, but apparently it is phytophagous.&#160;</p>","Forest habitats with open, heathy areas have often&#160;disappeared, not only due to human activities like farming and logging, but also because of climate change and pollution (disappearance of heath and open spaces). In the south, there might be an additional threat to this species by fire and droughts.","This species is widespread in Europe and although its distribution seems fairly fragmented, but there is not much information available on the population sizes. The species is certainly declining in comparison with earlier decades due to the continuing anthropogenic activities in Europe, such as in the Netherlands, but to what extent is unclear. In the northern parts of Europe, the subpopulations seem more stable. Therefore, the overall population trend for Europe and the EU 27 is unknown.",Unknown,"<p>This species is endemic to Europe, where it is known from northern and central Norway (Nielsen and Odegaard 2013), Sweden, northern, central and southern Finland, Latvia, Slovenia, Britain (northern Scotland), Portugal (van Eck 2016), the Pyrenees and northern Spain, France, Greece, former Yugoslavia (Vujic <em>et al.</em> 2018), European Russia (Karelia, St. Petersburg region) and Germany (Bavaria) (Speight 2017, 2020).</p><p>In the Netherlands there are some old records from before 1900, so it is possibly extinct here.</p><p>The extent of occurrence (EOO) of this species in Europe is estimated to be around&#160;7.5 million km<sup>2</sup> and the area of occupancy (AOO) is estimated to be around&#160;807,000 km<sup>2</sup>. For the EU 27, the EOO is around 5.5 million km<sup>2</sup> and the AOO is around 418,000 km<sup>2</sup>.</p>",This species is not used or traded.,Terrestrial,"In Serbia, this species is strictly protected (Republic of Serbia Ministry of Environment and Spatial Planning 2010). This species has been assessed as Least Concern (LC) in Sweden (Artdatabanken 2019), Norway (Artsobservasjoner 2019) and Finland (FinBif 2019).&#160;In Germany the species is assessed as critically endangered (Ssymank <em>et al.</em> 2011). If conservation measures are implemented for this species, the focus should be on the protection of the habitat, but the species is adaptable and can be found in commercially harvested forests, and so may not require immediate conservation action.",Palearctic,,false,false,Global & Europe
149169996,149169986,Callicera macquarti,Endangered,"B2ab(ii,iii,iv)",2021,2019-09-10 00:00:00 UTC,3.1,English,"<span style="""">Global and European Regional Assessment: Endangered (EN)</span><span style=""""><br/></span><span style="""">EU 27 Regional Assessment: Endangered (EN)</span><br/><br/><em>Callicera macquarti</em>&#160;is considered an endemic of Europe for the purposes of this assessment, due to an uncertain range as a result of previous confusion with&#160;<em>C. fagesii</em>&#160;and&#160;<em>C. rufa. </em>As in other species of the genus,&#160;adults are not easily observed, and therefore there is some uncertainty regarding the true distribution and population size of this species. The estimated extent of occurrence (EOO) of this species in Europe is estimated to be around&#160;4.7 million km<sup>2</sup>&#160;and the area of occupancy (AOO) is estimated to be around&#160;356 km<sup>2</sup>.&#160;The EOO for the EU 27 is estimated to be around 3.7 million km<sup>2</sup>, but the AOO is only around 300 km<sup>2</sup>.&#160;Although the current estimates of EOO for Europe and the EU 27 are large, the small AOO indicates this species is much scarcer than the range would indicate, and it has a severely fragmented distribution. The species is dependent on a habitat that is rare in economically exploited woodlands making it rare by definition over large parts of its range. The current population trend is considered to be declining, so the species is listed as Endangered under Criterion B for Europe and EU27.<br/><br/>The species might be synonymised in the future with <em>C. fagesii</em> due to recent results from DNA analysis.","<p>The preferred environment of this species is deciduous forest; ancient <em>Fagus</em> forest with overmature and senescent trees.&#160; </p>  <p>Adults are primarily arboreal, descending occasionally to feed at flowers or to visit streams to drink; descends to drink in bright sunlight, at spots where woodland streams provide flat patches in the sun at the water's edge and clear flight paths up to the canopy; occasionally females can occur at great distance from forest. Males may sit in the sun on the end of dead branches of trackside trees, at 3 m or more from the ground, returning to particular branches repeatedly (M. Hauser pers. comm. 2019). </p>  <p>Flowers visited by this species include pink flowered, autumnal <em>Allium spp., Calluna vulgaris, Hedera spp., Solidago canadensis.</em>&#160; </p>  <p>The flight period is from September to October.&#160; </p>  <p>The larvae are not described, but reared from rot-holes in overmature <em>Quercus rotundifolia</em> by Ricarte <em>et al.</em> (2008).</p>","The main threats are the usual anthropogenic ones focused on the loss of quality and quantity of habitat. This would include land use change due to deforestation for wood, industrial areas, agricultural purposes or tourism. For example through changing forestry practices to faster rotation schemes with younger tree forests the habitat would severely degrade. Furthermore the climate change might be of influence (fires), but that is not clear yet.","There is no known information about the population size or trend of this species. This is a European endemic which is, according to Speight&#160;on status and degree of endemism for the European syrphid species in the StN database (Speight 2020), decreasing in its range. However, this species is, as others in the genus, probably mainly arboreal and it is not easy to find and/or collect. The species rarely visits flowers which makes detection difficult, but males hover low and which makes them more easy to detect (for a&#160;<em>Callicera</em>).&#160;There seems to be a clear and continuing decline of the species in Europe. In addition, the population is considered to be severely fragmented, as the subpopulations are small and isolated and therefore may go extinct with a reduced probability of recolonisation.",Decreasing,"<p>Due to previous confusion with <em>C. fagesii</em> and <em>C. rufa</em>, the range information for this species can only be stated provisionally. The species is thought to occur in central and southern France (including the Pyrenees), southwest Germany (Rhine valley), Portugal (van Eck pers. comm. 2020), southern Spain (Barcelona), central and southern Italy, Croatia (van Eck database), Greece, Turkey and Cyprus (Speight 2020). It was first recorded from Switzerland in August 2020 (M. Plichta via picture on Facebook pers. comm.&#160;2020).</p><p>If <em>C. rohdendorfi</em> is a synonym of <em>C. macquarti</em>, then this species also occurs in the Crimea and Caucasus and probably Azerbaijan,&#160;so it would not be an European endemic in that case (Speight 2020). But for this assessment we consider it to be a European endemic, but not an EU 27 endemic.</p><p>The estimated extent of occurrence (EOO) of this species in Europe is estimated to be around&#160;4.7 million km<sup>2</sup> and the area of occupancy (AOO) is estimated to be around&#160;356 km<sup>2</sup>.&#160;The EOO for the EU 27 is estimated to be around 3.7 million km<sup>2</sup>, but the AOO is only around 300 km<sup>2</sup>. Not all citations from literature as seen in the occurrence could be found as exact localities for making the distribution map.</p>",This species is not used or traded.,Terrestrial,"There are no conservation actions currently known for this species. In the first place the focus should be on the taxonomy of this species, if it is a valid species or not. Furthermore research should be done on population, distribution, ecology and biology of the species. A monitoring scheme would be necessary to see population and habitat trends. In the German Red List for Baden-Württemberg it is listed as Data Deficient (Doczkal <em>et al.</em> 2001) and in Germany generally it is considered as Critically Endangered (Ssymank <em>et al.</em> 2011).",Palearctic,,false,false,Global & Europe
149170048,149170036,Brachypalpus laphriformis,Least Concern,,2021,2019-12-18 00:00:00 UTC,3.1,English,"Global and European Regional Assessment: Least Concern (LC)<br/>EU 27 Regional Assessment: Least Concern (LC)<br/><em><br/>Brachypalpus laphriformis&#160;</em>is a European endemic and reasonably widespread species in western, central and eastern Europe. The extent of occurrence (EOO) in Europe is estimated to be around&#160;7.1 million km<sup>2</sup>&#160;and the area of occupancy (AOO) is estimated to be around&#160;3.2 million km<sup>2</sup>. In the EU 27, the EOO is estimated to be around 5.2 million km<sup>2</sup>&#160;and the AOO is around 1.9 million km<sup>2</sup>. Although generally not considered to be rare, the current population trend is considered to be declining due to declining forest areas from anthropogenic activities. However, it is likely to be found in multiple protected areas across its range, and therefore this species is assessed as Least Concern for both Europe and the EU 27. It is very important to focus on the&#160;importance of old woodland and wood pasture with over-mature and veteran trees for the preservation of this (and other) species.","<p>The preferred environment of this species is deciduous forest; over-mature <em>Fagus</em> and <em>Quercus </em>forest with senescent trees and fallen, rotting timber. Adult males engage in rapid, zigzag flight along the trunks of fallen and felled deciduous trees, in clearings, not infrequently settling on the bark, in the sun; in flight they emit a characteristic, high-pitched buzz; they also settle on the trunks of standing, live trees, in the sun. The female can be found investigating fallen trees, but does not settle on them in the sun - on occasion can be found on the cut end of a felled tree or walking around the periphery of a tree hole, or settled on the foliage of trees at upwards of 2 m from the ground; both sexes visit the flowers of certain trees (Speight 2017, 2020).&#160;<span class=""MsoCommentReference"">De Groot <em>et al.</em> (2010) found “a female hovering inside a hole in a logged tree in which ants were nesting. The immediate surroundings of the log consisted of mature Fagus forests"".&#160;The species is adaptable, it can sometimes be found in rural areas and urban parks when there are suitable trees (Stuke 1998, Trzciński <em>et al.</em> 2014). Flowers visited by this species include umbellifers; <em>Berberis, Crataegus, Photinia, Prunus serotina, Sorbus</em>. The flight period is from the end of May to the end of June, with a few records for early July.</p>  <p>Larvae are described and figured by Rotheray (1991) and illustrated in colour (apparently from a preserved larva) by Rotheray (1994), from a larva collected from exudates of a rot-hole in the trunk of <em>Taxus</em> and another from sappy water in a sub-bark cavity on the trunk of a live <em>Quercus</em>.&#160; From the habits of the adults, it is likely that the larvae of <em>Brachypalpus laphriformis</em> might also be found in association with <em>Acer, Castanea</em> and <em>Prunus</em>. According to Bartsch <em>et al.&#160;</em>(2009), this species may be associated with <em>Pinus</em> in Sweden (Speight 2017, 2020).</p>","The threats to this forest dwelling species are the usual anthropogenic activities throughout Europe which include deforestation, agriculture, urbanisation and logging.","This is a reasonably widespread species in western, central and eastern Europe. In Scandinavia, it is only found in the southern parts (Andersson 1988). This species is not currently considered to be very rare throughout its range, although the population trend is considered to be in decline, like most of the forest dwelling species in Europe. The species is a bee mimic, but is not too difficult to find throughout its range.",Decreasing,"<p>The range of this species is from southern Fennoscandia, south to the Pyrenees, and from Ireland east through much of central Europe (and northern Italy) to the former Yugoslavia and European parts of Russia (Speight 2020). The extent of occurrence (EOO) in Europe is estimated to be around&#160;7.9 million km<sup>2</sup> and the area of occupancy (AOO) is estimated to be around&#160;3.4 million km<sup>2</sup>. In the EU 27, the EOO is estimated to be around&#160;6 million km<sup>2</sup> and the AOO is around&#160;3.4 million km<sup>2</sup>.</p>",This species is not used or traded.,Terrestrial,"For this species, the focus of conservation measures should be on the protection of forests with old and senescent trees. In addition, research should be done on the ecology and biology of the species, for example how adaptable the hoverfly is to a manmade environment. Monitoring the population trends and habitat trends are also important. This hoverfly also occurs in all kinds of protected areas across its range, for example Italy (Birtele <em>et al.</em> 2003). It is very important to focus on the&#160;importance of old woodland and wood pasture with over-mature and veteran trees for the preservation of this (and other) species. In Finland, this species has been assessed as Vulnerable (VU) (FinBif 2019), previously Endangered (EN) (Rassi <em>et al.</em> 2010). It is now also a threatened species under strict protection in Finland (Nature Conservation Decree 14.2.1997/160, Appendix 4 19.6.2013/471). It is treated as a Vulnerable species in the Czech Republic (Mazánek and Barták 2005). In Denmark the species is listed as near threatened (Bygebjerg 2019).",Palearctic,,false,false,Global & Europe
149170064,149170056,Merodon virgatus,Vulnerable,B2ab(iii),2021,2019-11-20 00:00:00 UTC,3.1,English,"Global and European regional assessment: Vulnerable (VU)<br/>EU 27 regional  assessment: Endangered (EN)<br/><br/>This species is endemic to Europe, where it is restricted to the Balkan Peninsula. It is a  high mountain species and its habitats are largely under destruction by  overgrazing by livestock (S. Radenković pers. comm. 2020).&#160;Based on the small area  of occupancy (AOO) (120 km<sup>2</sup>) with as few as nine locations and a continuing decline of the habitat quality due to the intensive  overgrazing by livestock, the species is assessed as Vulnerable on European level. The number of locations is based on overgrazing by livestock that could cause the fragmentation and loss of habitat of this species.<br/><br/>In the EU27, it is assessed as Endangered, based on the small geographic range of  the species (the area  of occupancy is just 12 km<sup>2</sup> and the extent of occurrence is 1,717 km<sup>2</sup>, both of them are below thresholds), only two locations(a single locality in each of Croatia and northern Greece), and a continuing decline of the habitat quality due to  the intensive overgrazing by livestock.<br/><br/>Population and habitat trend&#160;monitoring is recommended, and further research on life history and ecology of this species is needed.","This is a high mountain species, preferring open ground, and unimproved, calcareous and non-calcareous montane and alpine grassland (Vujić <em>et al. </em>2020). The flight period is from June to September (Šašić <em>et al.</em> 2016). The adults are known to visit flowers of <em>Thymus</em> and <em>Thymbra</em> (Vujić <em>et al. </em>2020). The developmental stages have not been described (Šašić <em>et al. </em>2016, Speight 2020).","The main threat is habitat destruction, mainly due to overgrazing by livestock (S. Radenković pers. comm. 2020). Tourism (ski resorts), fires and logging are also additional threats for this species.","The population trend is unknown.&#160;There are about 30 subpopulations recorded to date. The older records date from 1910 from Croatia, but recent records are also available from 2011 to 2017.",Unknown,"This species is endemic to the&#160;Balkan Peninsula in Europe, with records from Bosnia and Herzegovina, Croatia, North Macedonia, Serbia, Montenegro and Greece (Šašić <em>et al. </em>2016, Spieght 2020). The extent of occurrence (EOO) is 57,790 km<sup>2</sup> and the area of occupancy (AOO) is 120 km<sup>2</sup>.",This species is not utilised.,Terrestrial,"The point localities in Croatia and Greece belong to the Natura 2000 network, while some point localities in Montenegro belong to National Parks. In Greece, the species occurs on Mt Olympus, which is also protected. Although these areas are protected, grazing by livestock is still intensive and the species would benefit from restrictions of this activity. Additional research on its threats, biology and ecology, as well as the habitat and population size trends is required, as well as monitoring the population and habitat trends. Establishing the exact host plant for the development of the larvae is crucial. Introducing it into the National list of protected species, as well as increasing awareness about this endemic species is very important.",Palearctic,,false,false,Global & Europe
149170226,149170224,Eumerus montanum,Endangered,B1ab(iii)+2ab(iii),2021,2019-10-29 00:00:00 UTC,3.1,English,"<p>Global and European regional assessment: Endangered (EN)<br/>EU 27 regional assessment: Critically Endangered (CR)<br/><br/>The species is European endemic, found on Durmitor Mountain in Montenegro and on Smolikas Mountain in Greece. The species is assessed as Endangered since it has a restricted geographic range and it only occurs in four locations. The extent of occurrence (EOO) is 1,585 km<sup>2</sup> and the area of occupancy (AOO) is 16 km<sup>2</sup>. There is also a continuing decline in the extent and quality of its subalpine and alpine habitat due to human activities. Since the species only occurs at one location in the EU 27, it is assessed as Critically Endangered with an area of occupancy (AOO) and extent of occurrence (EOO) of 4 km<sup>2</sup>. There is also a continuing decline in the quality of the species' habitat due to the development of tourism, which is seen as the most important threat. It is unknown if there is a rescue effect from subpopulations outside of the EU 27 assessment area. In addition, the species is considered to suffer from severe fragmentation. Conservation actions should be based on new policy regulations, national legislations, habitat and area protection, and education and awareness. Further research on population size, distribution, and trends, life history and ecology, and threats might also help preserve this species. Monitoring of the habitat trends for this species is also recommended.</p>","<p>The early stages of <em>Eumerus</em> hoverflies are found in the fleshy parts of the bulbs, stems and roots of various plants, but there are no records for the larval stages of this species. It is mainly found in mountainous grassland bordered with shrubs at higher altitudes, and in seasonally mown grasslands, for example in hay meadows (A. Vujić pers. comm. 2020).</p>","Tourism development in both the Greece and Montenegro localities, as well as overgrazing, are considered the most important threats to this species. Mt. Durmitor, a very important tourist destination, is heavily exposed to negative direct and indirect human impacts. The main threats to this region are illegal construction, land degradation, illegal deforestation and the drying of forests. Human impact is also high in the Pindus mountain range, where another site, Mt. Smolikas, is located. Mountain tourism, ski facilities, illegal logging, overgrazing and road construction are strongly degrading the large mountain forest ecosystems (A. Vujić pers. comm. 2020).","<p>There is no information about population trends. The species occurs in four locations in Europe, and only one in the EU 27 (two records from Greece, both from 1994). All findings from Montenegro are from 2014 and later (Grković <em>et al</em>. 2017). The species is considered to suffer from severe fragmentation. <br/></p>",Unknown,"This species is an European endemic, recorded from three localities in northern Montenegro and from northern continental Greece (Ethniko Parko Pindou National Park) (Grković <em>et al.</em> 2017). The extent of occurrence&#160;<span style=""background-color: rgb(255, 255, 255);"">(EOO) is 1,585&#160;</span><span style=""background-color: rgb(255, 255, 255);"">km</span><sup>2</sup><span style=""background-color: rgb(255, 255, 255);"">&#160;and the area of occupancy (AOO) is 16&#160;km</span><sup>2</sup><span style=""background-color: rgb(255, 255, 255);"">.&#160;</span>In the EU 27, it occurs at one location, with an area of occupancy (AOO) and extent of occurrence (EOO) of 4 km<sup>2</sup>. It is found at altitudes between 900 and 1,500 m above sea level. A recent record (Mutin and Barkalov 2018) of this species from Omsk (Siberia) refers to another species, with genetic confirmation (A .Grković pers. comm. 2021)",The species is not utilized or traded.,Terrestrial,"<p>There are no known conservation actions for this species so far. Its habitat is partially covered by protected areas, for example the Durmitor National Park and Parko Pindou. Conservation actions should be based on new policy regulations, national legislations, habitat and area protection, and education and awareness. Further research on population size, distribution, trends, life history, ecology and threats might also help preserve this species. Monitoring of the habitat trends is recommended.</p>",Palearctic,,false,false,Global & Europe
149170290,149170288,Eumerus pauper,Data Deficient,,2021,2020-04-01 00:00:00 UTC,3.1,English,"<p>Global and European regional assessment: Data Deficient (DD)<br/>EU 27 regional assessment: Data Deficient (DD)</p><p>The European endemic species is known from a few localities in Spain, one locality in Greece, and from southern&#160;parts of European Russia. All records are from the mid-20th century or before, with some of them possibly being misidentified.&#160;Because of the small amount of data available, the species is classified as Data Deficient (DD). There is not enough information to classify the species in a threatened category. Additional research and monitoring are needed to determine if the species is still present in the localities from where it was recorded.</p>","According to Stackelberg (1961), this species was found beside rivers. The early stages of <em>Eumerus </em>hoverflies<em> </em>are found in the fleshy parts of the bulbs, stems and roots of various plants, but there are no records for the larval stages of this species.",There are no data about possible threats to this species.,"There are no data about the population size of this species, and its population trend is unknown. Research is required to establish whether it still exists in the known localities (A. Vujić pers. comm. 2020). All records are from the mid-20th century or before.",Unknown,"This species is endemic to Europe, where is is known from a few localities in central and southern mainland Spain (Ricarte and Marcos-García 2017), in one locality in Greece<span class=""fontstyle0"">&#160;(van de Weyer and Dils 1999), and in southern&#160;parts of European Russia (Stackelberg 1961). There is also one record from the European part of Russia in the Ural Mountains (A. Barkalov pers. comm. 2019). Records are possibly misidentified in some of these locations. Some uncertainties regarding its taxonomy are still present, and hence the range is not clearly known.&#160;<span class=""fontstyle0"">Based on all available data, the area of occupancy (AOO) in Europe is estimated to be 24 km<sup>2</sup> and the extent of occurrence (EOO) is about 3,200,000 km<sup>2</sup>. In the EU 27, the area of occupancy (AOO) is 20 km<sup>2</sup> while the extent of occurrence (EOO)&#160;is less than 500,000 km<sup>2</sup>. The species is found at six locations in Europe, while in the EU 27 there are five locations.</span>",The species is not utilized or traded.,Terrestrial,"There are no specific conservation measures in place for this species. It is unknown if the species occurs in any protected areas. Further research about taxonomy, population size, distribution, trends, life history, ecology and threats as well as the monitoring of the population and habitat trends are required.",Palearctic,,false,false,Global & Europe
149170438,149170436,Eumerus karyates,Endangered,B1ab(iii)+2ab(iii),2021,2019-11-14 00:00:00 UTC,3.1,English,"<p>The distributional range of the species is limited to the Peloponnese Peninsula and the species is considered to be endemic to Greece. Considering that the species is found in only two locations, that its area of occupancy (AOO) is 8 km<sup>2&#160;</sup>and extent of occurrence (EOO) is around 20 km<sup>2</sup>, and because of a continuing decline in the extent and quality of its habitat due to overgrazing, the species is assessed as Endangered. Monitoring of the species' population and habitat trends is also required. Site and habitat protection are required, as well as protection legislation at a national level.</p><p></p>","The larvae presumably feed on plants, developing in bulbs or on other infested underground organs, like other species of the genus (Speight <em>et al</em>. 2020). It is found in typical Mediterranean shrubland, flying during May (Speight 2020). No further information about its ecology is known.",The main threat to the species is the destruction of its habitat from overgrazing (A. Vujić pers. comm. 2019).,"There is no information about the population size and trend. Only 10 records exist (Chroni <em>et al</em>. 2018), all of them from two localities in the Peloponnese region. In spite of many field investigations in this area, it has not been recorded again after its discovery in 2016, which implies it is rare.",Unknown,"This recently described species is only known from two point localities in the Peloponnese region in Greece, and it is considered endemic to this area (Chroni <em>et al</em>. 2018). The localities are about 20 km from each other. It may occur in other localities of the Peloponnese, but the chances are low since the species is quite large and conspicuous. The<span style=""background-color: rgb(255, 255, 255);"">&#160;extent of occurrence&#160;(EOO) is estimated to be around 20&#160;</span><span style=""background-color: rgb(255, 255, 255);"">km</span><sup>2</sup><span style=""background-color: rgb(255, 255, 255);"">&#160;and the area of occupancy (AOO) at 8 km</span><sup>2</sup><span style=""background-color: rgb(255, 255, 255);"">. It wa</span>s found between 900 and 1,200 m above sea level.",The species is not utilized or traded.,Terrestrial,"Neither of the known localities occur within protected areas. There is still a very small amount of information about this recently described species. It is primarily threatened due to the destruction of its habitat as a consequence of overgrazing, and so in order to be able to plan future conservation measures, research about its population size, distribution, trends, life history, ecology and threats is needed (A. Vujić&#160;pers. comm. 2019). Monitoring of its population and habitat trends is also required. Site and habitat protection are required, as well as protection legislation at a national level.",Palearctic,,false,false,"Global, Europe & Mediterranean"
149170512,149170510,Cheilosia thessala,Endangered,B2ab(iii),2021,2020-03-24 00:00:00 UTC,3.1,English,"<p>Based on the small area of occupancy (48 km<sup>2</sup>), a continuing decline in the quality of habitat due to degradation of Mediterranean forests, its typical habitat, and the fact that the population is severely fragmented due to habitat destruction, this species is assessed as Endangered. Protection of its areas and habitats is needed, as well as further research on its ecology, population trends and threats.</p>","This species prefers Mediterranean pine forests of <em>Pinus pinaster</em> and <em>P. halepensis</em> (Claussen and Ståhls 2007) and <em>P. pinea/P. halepensis</em> (Standfuss and Claussen 2007). It flies along forest edges and tracks within pine forest (Claussen and Ståhls 2007). Adults fly during September/October (Claussen and Ståhls 2007). The developmental stages have not been described, but the larva is probably associated with the large basidiomycetes <em>Amanita caesarea</em> and <em>Suillus granulatus</em> (Standfuss and Claussen 2007).","<p>The main threat to this species is destruction and degradation of Mediterranean forests. It is found mainly in <em>Pinus</em> forests; it survives in maquis, but not in garrigue. Wildfires represent a threat, and also people collecting fungi may affect the availability of the habitat of the larvae, but this requires confirmation&#160;(A. Vujić pers. comm. 2019).</p>","<p>There is no information about population size for this species. More than 50 specimens have been collected so far. T<span style="""">he population</span>&#160;is considered to be severely fragmented, with many subpopulations small and isolated with no possible exchange of individuals (A. Vujić pers. comm. 2019). The most recent records are from 2017 (Croatia and Cyprus) and 2019 (Lesvos and Samos in Greece).&#160;</p>",Unknown,"<p>This species is endemic to Europe. It was originally described based on specimens from the Thessaly region in Greece, but later was also found on some Greek islands (Lesvos, Samos, and Crete) and in the Peloponnese, as well as in Croatia and on Cyprus (Speight 2020). Surveys have been conducted in Montenegro, but no records were found there. Its extent of occurrence (EOO) is around 482,474 km<sup>2</sup> and area of occupancy (AOO) around 48 km<sup>2</sup>. The species is found between 1 m and 1,345 m above sea level.<br/></p>",There is no known use of or trade in this species.,Terrestrial,"<p>There are no known conservation actions for this species. Protection of areas and habitats is needed, as well as further research on its ecology, population trends and threats. Some of the point localities where it has been found are a part of the Natura 2000 network. Inclusion of this species in national legislation is needed, as well as the provision of enough undisturbed habitat (specifically the host fungi).</p>",Palearctic,,false,false,"Global, Europe & Mediterranean"
149170575,149170573,Cheilosia semifasciata,Least Concern,,2021,2020-04-08 00:00:00 UTC,3.1,English,Global and European regional assessment: Least Concern (LC)<br/>EU27 regional assessment: Least Concern (LC)<em><br/></em><em></em><br/><em></em><em></em><em>Cheilosia semifasciata </em>is assessed as Least Concern in both Europe and the EU 27 due to its large extent of occurrence and large number of locations. There is a continuing decline in the quality of its habitat due to poor forest management. Further research on its population and habitat trends is required.,"This species occurs in open ground/forest; stabilized scree slopes, cliffs and rock outcrops in sheltered locations up to 2,000 m, or within woodland at altitudes up to and including those of <em>Alnus viridis</em> scrub; drystone walls; and poorly-drained deciduous forest (Speight 2018). It can also occur in urban situations (Barkemeyer 1997). Schmid (2004) noted the frequent occurrence of <em>C. semifasciata</em> in suburban gardens in southwest Germany, using <em>Sedum telephium</em> as larval host. This author observed that the larvae could even be found in <em>Sedum </em>on traffic islands in the roads, and in seedlings on sale in garden supply shops. He concluded that it had sustainable subpopulations in the urban environment there. Adults fly low over ground vegetation and rock, settling on foliage or rock in the sun; the males hover up to 3 m in woodland glades or sheltered hollows in rocky terrain. The males seldom occur far from stands of the larval foodplant, and are often no more than a few metres from it. Adults visit flowers of <em>Alliaria petiolata</em>, <em>Allium ursinum</em>, <em>Anemone nemorosa</em>, <em>Prunus spinosa</em>, <em>Ranunculus</em>, male <em>Salix</em>, <em>Taraxacum</em> and&#160;<em>Vaccinium myrtillus</em>. The flight period is from the end March to the end May (Speight 2018). The larva was described and figured by Rotheray (1988), and illustrated in colour by Rotheray (1994). It is a miner in the leaves of <em>Saxifraga</em>, <em>Sedum </em>and <em>Umbilicus </em>(Hering 1957), and is shown within a leaf mine on <em>Umbilicus</em> by Ball and Morris (2013). It overwinters as a puparium (Speight 2018).",The main threat for this species is poor management across forests in Europe.,There is no information on population size or trends of this species. A lot of specimens and subpopulations are known.,Unknown,"This species is distributed from&#160;northern Norway and Finland south to the Pyrenees, and from Ireland eastwards through the mountainous parts of central Europe to Romania and Bulgaria (Speight 2018).",There is no known use of or trade in this species.,Terrestrial,"<em>Cheilosia semifasciata</em>&#160;is found in some protected areas that lie within the Natura 2000 network. It is also found in Durmitor National Park in Montenegro and Djerdap National Park, Fruska gora National Park, Kopaonik National Park and Tara National Park in Serbia. Further research is required, especially on its population and habitat trends and threats.",Palearctic,,false,false,Global & Europe
149170659,149170654,Pipiza notata,Least Concern,,2021,2020-02-28 00:00:00 UTC,3.1,English,"<p>Global and European regional assessment: Least Concern (LC)<br/>EU 27 regional assessment: Least Concern (LC)</p><p>This species is assessed as Least Concern in both Europe and the EU27 because it is widespread, known from many localities and the extent of occurrence (EOO) and area of occupancy (AOO) are far greater than the thresholds to be considered in the threatened categories for Europe and the EU 27. A continuing decline in the quality of its habitat, and conversion of forest area is likely at local scales, Although distributed throughout Europe, further research is needed, especially into its biology and ecology.</p>","<p>This species prefers track-sides and tall herb open areas in acidophilous <em>Quercus </em>forest. Adults fly around and through forest margin vegetation of shrubs and bushes, settling on foliage at 1-3 m. Adults are active in May and June and have been recorded visiting&#160;<em>Ranunculus </em>flowers (Speight 2018). The developmental stages are undescribed, but Dussaix (2005) reports rearing what may be this species from larvae collected on <em>Prunus avium</em> feeding on a leaf-rolling aphid. </p>","<p>The most plausible threat is a decline in the quality of the habitat of this species due to anthropogenic interference (deforestation, logging, agriculture, urbanisation, tourism).&#160;A loss of up to 25% of its distribution was predicted under&#160;BCC_CSM1.1, HadGEM2-ES and CCSM4 climate models by 2070 using species distribution models (Milić <em>et al</em>. 2019).</p>","<p>There is no information about population size and trend for this species. In the places where it occurs, there seem to be relatively well-established populations. Records from 1905 to the present have been used.</p>",Unknown,"This species is distributed throughout Europe, except for the Iberian peninsula and southern Europe. It is endemic to Europe. The extent of occurrence (EOO) and area of occupancy (AOO) are far greater than the thresholds to be considered in the threatened categories for Europe and the EU 27.",There is no known use of or trade in this species.,Terrestrial,"More than 50% of known localities are within protected areas categorized by the IUCN and Natura 2000 network. In Montenegro it is known from sites within Durmitor National Park. In Serbia some subpopulations are within national parks and natural parks. Anthropogenic factors can disturb its habitats, so continuous management of sites is recommended.&#160;Further investigation of its population size, threats&#160;and ecology is needed. Monitoring of its population and habitat trends is required.",Palearctic,,false,false,Global & Europe
