internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
149163359,Pipiza noctiluca,"Pipiza vana Zetterstedt, 1843",Pipiza,"vana Zetterstedt, 1843",,,
149163445,Pipiza austriaca,"Pipiza albipila Meigen, 1830",Pipiza,albipila,"Meigen, 1830",,
149163851,Cheilosia pubera,"Eristalis pubera Zetterstedt, 1838",Eristalis,pubera,"Zetterstedt, 1838",,
149164043,Cheilosia lenta,"Cheilosia drenowskii Szilady, 1936",Cheilosia,"drenowskii Szilady, 1936",,,
149164093,Cheilosia laeviseta,"Cheilosia cantabrica Marcos-Garcia, 1989",Cheilosia,"cantabrica Marcos-Garcia, 1989",,,
149164204,Cheilosia himantopa,"Syrphus himantopa Panzer, 1798",Syrphus,himantopa,"Panzer, 1798",,
149164204,Cheilosia himantopa,"Cheilosia innominata Becker, 1907",Cheilosia,innominata,"Becker, 1907",,
149164204,Cheilosia himantopa,"Cheilosia  naso Becker, 1894",Cheilosia ,naso,"Becker, 1894",,
149164204,Cheilosia himantopa,"Cheilosia fulvitarsis van der Goot, 1964",Cheilosia,fulvitarsis,"van der Goot, 1964",,
149164472,Cheilosia antiqua,"Syrphus antiqua Meigen, 1822",Syrphus,antiqua,"Meigen, 1822",,
149164940,Sphegina clavata,"Sphegina nigra Meigen, 1822",Sphegina,nigra,"Meigen, 1822",,
149164940,Sphegina clavata,"Conops clavata Scopoli, 1763",Conops,clavata,"Scopoli, 1763",,
149165245,Neoascia unifasciata,"Ascia unifasciata Strobl, 1898",Ascia,unifasciata,"Strobl, 1898",,
149165312,Criorhina pachymera,"Criorhina apiformis Macquart, 1829",Criorhina,apiformis,"Macquart, 1829",,
149165606,Claussenia hispanica,"Pipizella hispanica Strobl, 1909",Pipizella,hispanica,"Strobl, 1909",,
149166468,Pipizella annulata,"Pipiza annulata Macquart, 1829",Pipiza,annulata,"Macquart, 1829",,
149166468,Pipizella annulata,"Heringia flavescens Goeldlin de Tiefenau, 1974",Heringia,flavescens,"Goeldlin de Tiefenau, 1974",,
149166676,Paragus majoranae,"Paragus gorgus Vujić et Radenković, 1999",Paragus,gorgus,"Vujić et Radenković, 1999",,
149167289,Cheilosia morio,"Eristalis morio Zetterstedt, 1838",Eristalis,morio,"Zetterstedt, 1838",,
149167289,Cheilosia morio,"Cheilosia   scanica  Ringdahl, 1937",Cheilosia  ,scanica ,"Ringdahl, 1937",,
149167516,Eupeodes lucasi,Metasyrphus lucasi Marcos-García & Láska,Metasyrphus,lucasi,Marcos-García & Láska,,
149167516,Eupeodes lucasi,"Metasyrphus luniger (Meigen, 1822) in part of auctorum not <i>Syrphus luniger</i> Meigen, 1822",Metasyrphus,luniger,"(Meigen, 1822) in part of auctorum not <i>Syrphus luniger</i> Meigen, 1822",,
149167516,Eupeodes lucasi,"Eupeodes luniger (Meigen, 1822) in part of auctorum not <i>Syrphus luniger</i> Meigen, 1822",Eupeodes,luniger,"(Meigen, 1822) in part of auctorum not <i>Syrphus luniger</i> Meigen, 1822",,
149167516,Eupeodes lucasi,"Eupeodes flaviceps (Rondani, 1857) in part of auctorum not <i>Syrphus flaviceps</i> Rondani, 1857",Eupeodes,flaviceps,"(Rondani, 1857) in part of auctorum not <i>Syrphus flaviceps</i> Rondani, 1857",,
149167516,Eupeodes lucasi,"Metasyrphus flaviceps (Rondani, 1857) in part of auctorum not <i>Syrphus flaviceps</i> Rondani, 1857",Metasyrphus,flaviceps,"(Rondani, 1857) in part of auctorum not <i>Syrphus flaviceps</i> Rondani, 1857",,
149167838,Merodon constans,"Syrphus constans Rossi, 1794",Syrphus,constans,"Rossi, 1794",,
149168113,Brachypalpus valgus,"Brachypalpus angustatus Egger, 1860",Brachypalpus,angustatus,"Egger, 1860",,
149168113,Brachypalpus valgus,"Brachypalpus angustatus Schiner, 1861",Brachypalpus,angustatus,"Schiner, 1861",,
149168113,Brachypalpus valgus,"Eristalis susurrans Gravenhorst, 1807",Eristalis,susurrans,"Gravenhorst, 1807",,
149168113,Brachypalpus valgus,"Spilomyia femoratus Stephens, 1846",Spilomyia,femoratus,"Stephens, 1846",,
149168113,Brachypalpus valgus,"Syrphus laphriformis Fallen, 1816",Syrphus,laphriformis,"Fallen, 1816",,
149168113,Brachypalpus valgus,"Brachypalpus meigenii Schiner, 1857",Brachypalpus,meigenii,"Schiner, 1857",,
149168113,Brachypalpus valgus,"Xylota bimaculata Macquart, 1829",Xylota,bimaculata,"Macquart, 1829",,
149168113,Brachypalpus valgus,"Xylota  laphriaeformis Walker, 1849",Xylota ,laphriaeformis,"Walker, 1849",,
149168113,Brachypalpus valgus,"Syrphus valgus Panzer, 1798",Syrphus,valgus,"Panzer, 1798",,
149168932,Sphegina elegans,"Sphegina kimakowiczi Strobl, 1897",Sphegina,kimakowiczi,"Strobl, 1897",,
149169627,Criorhina ranunculi,"Syrphus ranunculi Panzer, 1804",Syrphus,ranunculi,"Panzer, 1804",,
149169627,Criorhina ranunculi,"Criorhina flavicauda Macquart, 1829",Criorhina,flavicauda,"Macquart, 1829",,
149169627,Criorhina ranunculi,"Criorhina hispanica Gil  Collado, 1930",Criorhina,hispanica,"Gil  Collado, 1930",,
149169627,Criorhina ranunculi,"Milesia ruficauda Meigen, 1822",Milesia,ruficauda,"Meigen, 1822",,
149169627,Criorhina ranunculi,"Xylota haemorrhoidalis Wiedemann in Meigen, 1822",Xylota,haemorrhoidalis,"Wiedemann in Meigen, 1822",,
149169627,Criorhina ranunculi,"Criorhina picciolii Rondani, 1865",Criorhina,picciolii,"Rondani, 1865",,
149169687,Pelecocera lusitanica,"Pelecocera conjungens Enderlein, 1937",Pelecocera,conjungens,"Enderlein, 1937 ",,
149169687,Pelecocera lusitanica,"Pelecocera lugubris Perris, 1839",Pelecocera,lugubris,"Perris, 1839 ",,
149169687,Pelecocera lusitanica,"Pelecocera trifasciata (Preyssler, 1793)",Pelecocera,trifasciata,"(Preyssler, 1793)",,
149169687,Pelecocera lusitanica,"Chamaesyrphus lusitanicus Mik, 1898",Chamaesyrphus,lusitanicus,"Mik, 1898",,
149169708,Pelecocera caledonica,"Pelecocera escorialensis Strobl, 1909",Pelecocera,escorialensis,"Strobl, 1909",,
149169708,Pelecocera caledonica,"Chamaesyrphus caledonicus Collin, 1940",Chamaesyrphus,caledonicus,"Collin, 1940",,
149170036,Brachypalpus laphriformis,"Brachypalpus bimaculatus (Macquart, 1829)",Brachypalpus,bimaculatus,"(Macquart, 1829) ",,
149170036,Brachypalpus laphriformis,"Brachypalpus meigeni Schiner, 1857",Brachypalpus,meigeni,"Schiner, 1857",,
149170036,Brachypalpus laphriformis,"Syrphus laphriformis Fallén, 1816",Syrphus,laphriformis,"Fallén, 1816",,
149170573,Cheilosia semifasciata,"Chilosia alpina Strobl, 1898",Chilosia,alpina,"Strobl, 1898",,
149170654,Pipiza notata,"Pipiza anthracina Meigen, 1822",Pipiza,"anthracina Meigen, 1822",,,
149170654,Pipiza notata,"Pipiza bimaculata Meigen, 1822",Pipiza,"bimaculata Meigen, 1822",,,
149170654,Pipiza notata,"Pipiza biguttula Zetterstedt, 1838",Pipiza,"biguttula Zetterstedt, 1838",,,
149170654,Pipiza notata,"Pipiza binotata Zetterstedt, 1838",Pipiza,"binotata Zetterstedt, 1838",,,
149170654,Pipiza notata,"Pipiza hyalipennis Zetterstedt, 1838",Pipiza,"hyalipennis Zetterstedt, 1838",,,
149170654,Pipiza notata,"Pipiza morionella Zetterstedt, 1843",Pipiza,"morionella Zetterstedt, 1843",,,
149170654,Pipiza notata,"Pipiza stigmatica Zetterstedt, 1859",Pipiza,"stigmatica Zetterstedt, 1859",,,
149171108,Palumbia bellierii,"Palumbia sicula Rondani, 1865",Palumbia,sicula,"Rondani, 1865",,
149171108,Palumbia bellierii,"Sphixea bellieri Bigot, 1860",Sphixea,bellieri,"Bigot, 1860",,
149171603,Sericomyia bombiformis,"Syrphus bombiformis Fallén, 1810",Syrphus,bombiformis,"Fallén, 1810",,
149171636,Sericomyia superbiens,"Arctophila mussitans (Fabricius, 1776)",Arctophila,mussitans,"(Fabricius, 1776) ",,
149171636,Sericomyia superbiens,"Arctophila fulva (Harris, 1780)",Arctophila,fulva,"(Harris, 1780) ",,
149171636,Sericomyia superbiens,"Musca fulvus Harris, 1780",Musca,fulvus,"Harris, 1780",,
149171636,Sericomyia superbiens,"Syrphus mussitans Fabricius, 1777",Syrphus,mussitans,"Fabricius, 1777",,
149171636,Sericomyia superbiens,"Volucella superbiens Müller, 1776",Volucella,superbiens,"Müller, 1776",,
149171833,Chrysotoxum fasciolatum,"Musca fasciolata De Geer, 1776",Musca,fasciolata,"De Geer, 1776",,
149171833,Chrysotoxum fasciolatum,"Syrphus  lineola (Preyssler, 1793)",Syrphus ,lineola,"(Preyssler, 1793)",,
149171833,Chrysotoxum fasciolatum,"Chrysotoxum marginatum Meigen, 1822",Chrysotoxum,marginatum,"Meigen, 1822",,
149171833,Chrysotoxum fasciolatum,"Chrysotoxum sachalinense Matsumura, 1911",Chrysotoxum,sachalinense,"Matsumura, 1911",,
149171833,Chrysotoxum fasciolatum,"Chrysotoxum albopilosum Strobl, 1893",Chrysotoxum,albopilosum,"Strobl, 1893",,
149171833,Chrysotoxum fasciolatum,"Chrysotoxum costale Wiedemann in Meigen, 1822",Chrysotoxum,costale,"Wiedemann in Meigen, 1822",,
149172040,Epistrophella coronata,"Lasiophthicus coronatus Rondani, 1857",Lasiophthicus,coronatus,"Rondani, 1857",,
149172186,Melangyna cingulata,"Melanostoma cingulatum Egger, 1860",Melanostoma,cingulatum,"Egger, 1860",,
149172712,Criorhina asilica,"Xylota rufipila Wiedemann in Meigen, 1822",Xylota,rufipila,"Wiedemann in Meigen, 1822",,
149172712,Criorhina asilica,"Syrphus asilica Fallén, 1816",Syrphus,asilica,"Fallén, 1816",,
149170214,Sphiximorpha petronillae,"Cerioides  petronillae (Sack, 1932)",Cerioides ,petronillae,"(Sack, 1932)",,
149170214,Sphiximorpha petronillae,"Sphecomorpha  petronillae Rondani,1850",Sphecomorpha ,petronillae,"Rondani,1850",,
149170563,Primocerioides regale,"Sphiximorpha hiemalis Ricarte, Nedeljkovic and Hancock, 2012",Sphiximorpha,hiemalis,"Ricarte, Nedeljkovic and Hancock, 2012",,
149170644,Sphiximorpha garibaldii,"Ceriana binominata Verrall, 1901",Ceriana,binominata,"Verrall, 1901",,
149170644,Sphiximorpha garibaldii,"Ceriana worelli Bradescu, 1972",Ceriana,worelli,"Bradescu, 1972",,
149170677,Psilota anthracina,Psilota conjugata Rondani 1957,Psilota,conjugata,Rondani 1957,,
47261026,Flabellotilloidea palaestina,"Tillus palaestina Pic, 1900",Tillus,palaestina,"Pic, 1900",,
174246,Pelopidas thrax,"Gegenes thrax Hübner, 1821",Gegenes,thrax,"Hübner, 1821",,
174246,Pelopidas thrax,"Pelopidas thrax ssp. inconspicua (Bertolini, 1850)",Pelopidas,thrax,,subspecies,"(Bertolini, 1850)"
174379,Vanessa cardui,"Papilio cardui Linnaeus, 1758",Papilio,cardui,"Linnaeus, 1758",,
174361,Freyeria trochylus,"Lycaena trochylus Freyer, 1845",Lycaena,trochylus,"Freyer, 1845",,
174361,Freyeria trochylus,"Lycaena parva Murray, 1874",Lycaena,parva,"Murray, 1874",,
174361,Freyeria trochylus,"Chilades trochylus Aiger-Abafi, 1906",Chilades,trochylus,"Aiger-Abafi, 1906",,
174361,Freyeria trochylus,"Chilades trochylus (Freyer, 1845)",Chilades,trochylus,"(Freyer, 1845)",,
174427,Lampides boeticus,"Papilio boeticus Linnaeus, 1767",Papilio,boeticus,"Linnaeus, 1767",,
3334,Buprestis splendens,Buprestis aurulenta Jakobson (non Linné),Buprestis,aurulenta,Jakobson (non Linné),,
3334,Buprestis splendens,Buprestis pretiosa Herbst,Buprestis,pretiosa,Herbst,,
3334,Buprestis splendens,Buprestis splendida Paykull,Buprestis,splendida,Paykull,,
174225,Vanessa atalanta,"Papilio atalanta Linnaeus, 1758",Papilio,atalanta,"Linnaeus, 1758",,
174452,Nymphalis antiopa,"Papilio antiopa Linnaeus, 1758",Papilio,antiopa,"Linnaeus, 1758",,
173329988,Gomphus schneiderii,"Gomphus amseli Schmidt, 1961",Gomphus,amseli,"Schmidt, 1961",,
86862896,Allecula morio,"Allecula semilivida Pic, 1891",Allecula,semilivida,"Pic, 1891",,
86862896,Allecula morio,"Cistela opaca Illiger, 1794",Cistela,opaca,"Illiger, 1794",,
86862896,Allecula morio,"Cistela rufipes Fabricius, 1792",Cistela,rufipes,"Fabricius, 1792",,
86862896,Allecula morio,"Cistela morio Fabricius, 1787",Cistela,morio,"Fabricius, 1787",,
44710000,Ancistrura nigrovittata,"Barbitistes nigrovittata Brunner von Wattenwyl, 1878",Barbitistes,nigrovittata,"Brunner von Wattenwyl, 1878",,
86863386,Gerandryus aetnensis,"Parablops aetnensis Rottenberg, 1971",Parablops,aetnensis,"Rottenberg, 1971",,
17181745,Isophya rhodopensis ssp. leonorae,"Isophya leonorae Kaltenbach, 1965",Isophya,leonorae,"Kaltenbach, 1965",,
68441316,Myrmecophilus hirticaudus,"Myrmecophilus termitophilus Maran, 1959",Myrmecophilus,termitophilus,"Maran, 1959",,
68441316,Myrmecophilus hirticaudus,"Myrmecophila ponticus Miram, 1927",Myrmecophila,ponticus,"Miram, 1927",,
68441316,Myrmecophilus hirticaudus,"Myrmecophila tataricus Karawajew, 1929",Myrmecophila,tataricus,"Karawajew, 1929",,
68441316,Myrmecophilus hirticaudus,"Myrmecophila zorae Karaman, 1963",Myrmecophila,zorae,"Karaman, 1963",,
68462331,Psorodonotus fieberi,"Pterolepis fieberi Frivaldsky, 1853",Pterolepis,fieberi,"Frivaldsky, 1853",,
47251891,Purpuricenus schurmanni,"Purpuricenus creticus Bernhauer, 1985",Purpuricenus,creticus,"Bernhauer, 1985",,
68486352,Vichetia oblongicollis,"Platycleis oblongicollis Brunner von Wattenwyl, 1882",Platycleis,oblongicollis,"Brunner von Wattenwyl, 1882",,
180450141,Leptotes pirithous ssp. pirithous,"Papilio telicanus Lang, 1789",Papilio,telicanus,"Lang, 1789",,
180450141,Leptotes pirithous ssp. pirithous,"Papilio pirithous ssp. pirithous Linnaeus, 1767",Papilio,pirithous,,subspecies,"Linnaeus, 1767"
180529174,Ypthima asterope ssp. asterope,"Hipparchia asterope ssp. asterope Klug, 1832",Hipparchia,asterope,,subspecies,"Klug, 1832"
63226,Cordulegaster helladica ssp. buchholzi,"Sonjagaster helladica ssp. buchholzi Lohmann, 1993",Sonjagaster,helladica,,subspecies,"Lohmann, 1993"
165533,Cordulegaster helladica ssp. helladica,"Sonjagaster helladica ssp. helladica Lohmann, 1993",Sonjagaster,helladica,,subspecies,"Lohmann, 1993"
63227,Cordulegaster helladica ssp. kastalia,"Sonjagaster helladica ssp. kastalia Lohmann, 1993",Sonjagaster,helladica,,subspecies,"Lohmann, 1993"
165505,Calopteryx virgo,"Libellula virgo Linnaeus, 1758",Libellula,virgo,"Linnaeus, 1758",,
165505,Calopteryx virgo,"Agrion festiva Brullé, 1832",Agrion,festiva,"Brullé, 1832",,
174464,Zizeeria knysna,"Lycaena knysna Trimen, 1862",Lycaena,knysna,"Trimen, 1862",,
174447,Gegenes pumilio,"Papilio pumilio Hoffmannsegg, 1804",Papilio,pumilio,"Hoffmannsegg, 1804",,
174286,Leptotes pirithous,"Papilio pirithous Linnaeus, 1767",Papilio,pirithous,"Linnaeus, 1767",,
174451,Ypthima asterope,"Hipparchia asterope Klug, 1832",Hipparchia,asterope,"Klug, 1832",,
174455,Danaus chrysippus,"Papilio chrysippus Linnaeus, 1758",Papilio,chrysippus,"Linnaeus, 1758",,
