assessmentId,internalTaxonId,scientificName,code,name,note
5517012,161943,Kunkeliella subsucculenta,2.2,Invasive/problematic species control,
5517012,161943,Kunkeliella subsucculenta,2.3,Habitat & natural process restoration,
5517012,161943,Kunkeliella subsucculenta,1.1,Site/area protection,
5517322,161946,Antirrhinum charidemi,2.1,Site/area management,
5517322,161946,Antirrhinum charidemi,2.2,Invasive/problematic species control,
5517322,161946,Antirrhinum charidemi,1.1,Site/area protection,
5519450,161958,Pinguicula nevadensis,4.3,Awareness & communications,
5519450,161958,Pinguicula nevadensis,2.1,Site/area management,
5519450,161958,Pinguicula nevadensis,2.2,Invasive/problematic species control,
5521614,161967,Isoplexis chalcantha,3.3.1,Reintroduction,
5521614,161967,Isoplexis chalcantha,3.4.2,Genome resource bank,
5521798,161970,Narcissus scaberulus,2.1,Site/area management,
5521798,161970,Narcissus scaberulus,1.1,Site/area protection,
5522058,161972,Petrocoptis grandiflora,5.1.3,Sub-national level,
5522058,161972,Petrocoptis grandiflora,2.1,Site/area management,
5522058,161972,Petrocoptis grandiflora,3.4.2,Genome resource bank,
5522058,161972,Petrocoptis grandiflora,1.1,Site/area protection,
5522381,161974,Thymus lotocephalus,5.2,Policies and regulations,
5522381,161974,Thymus lotocephalus,2.1,Site/area management,
5522538,161975,Atractylis arbuscula,2.1,Site/area management,
5522538,161975,Atractylis arbuscula,3.4.2,Genome resource bank,
5523158,161981,Armeria pseudarmeria,2.2,Invasive/problematic species control,
5523158,161981,Armeria pseudarmeria,2.3,Habitat & natural process restoration,
5523158,161981,Armeria pseudarmeria,1.1,Site/area protection,
5523346,161982,Coincya rupestris,3.4.1,Captive breeding/artificial propagation,
5523346,161982,Coincya rupestris,2.1,Site/area management,
5523346,161982,Coincya rupestris,3.4.2,Genome resource bank,
5523346,161982,Coincya rupestris,2.2,Invasive/problematic species control,
5524258,161989,Armeria rouyana,5.2,Policies and regulations,
5524258,161989,Armeria rouyana,2.1,Site/area management,
5524258,161989,Armeria rouyana,2.2,Invasive/problematic species control,
5524258,161989,Armeria rouyana,2.3,Habitat & natural process restoration,
5524258,161989,Armeria rouyana,1.1,Site/area protection,
5524522,161990,Leontodon microcephalus,2.1,Site/area management,
5524821,161992,Oenanthe conioides,2.1,Site/area management,
5524821,161992,Oenanthe conioides,2.3,Habitat & natural process restoration,
5524821,161992,Oenanthe conioides,1.1,Site/area protection,
5524821,161992,Oenanthe conioides,1.2,Resource & habitat protection,
5524958,161993,Saxifraga tombeanensis,3.3.1,Reintroduction,
5524958,161993,Saxifraga tombeanensis,4.3,Awareness & communications,
5524958,161993,Saxifraga tombeanensis,2.1,Site/area management,
5524958,161993,Saxifraga tombeanensis,1.1,Site/area protection,
5524958,161993,Saxifraga tombeanensis,4.1,Formal education,
5525315,161995,Lactuca watsoniana,3.4.2,Genome resource bank,
5525315,161995,Lactuca watsoniana,2.2,Invasive/problematic species control,
5525315,161995,Lactuca watsoniana,2.3,Habitat & natural process restoration,
5525739,161999,Plantago malato-belizii,4.3,Awareness & communications,
5525739,161999,Plantago malato-belizii,2.1,Site/area management,
5526184,162057,Artemisia granatensis,2.1,Site/area management,
5526184,162057,Artemisia granatensis,3.4.2,Genome resource bank,
5526627,162000,Limonium multiflorum,2.1,Site/area management,
5526748,162058,Argyranthemum winteri,3.4.2,Genome resource bank,
5526748,162058,Argyranthemum winteri,1.1,Site/area protection,
5526748,162058,Argyranthemum winteri,1.2,Resource & habitat protection,
5527276,162060,Crepis granatensis,3.3.1,Reintroduction,
5527276,162060,Crepis granatensis,3.4.2,Genome resource bank,
5527276,162060,Crepis granatensis,2.1,Site/area management,
5527276,162060,Crepis granatensis,2.2,Invasive/problematic species control,
5527276,162060,Crepis granatensis,1.1,Site/area protection,
5527443,162070,Goodyera macrophylla,3.3.1,Reintroduction,
5527443,162070,Goodyera macrophylla,3.4.2,Genome resource bank,
5527443,162070,Goodyera macrophylla,2.2,Invasive/problematic species control,
5527443,162070,Goodyera macrophylla,1.1,Site/area protection,
5527623,162004,Armeria berlengensis,2.2,Invasive/problematic species control,
5528259,162007,Astragalus verrucosus,1.1,Site/area protection,
5529566,162011,Crambe arborea,3.4.2,Genome resource bank,
5529736,162079,Myosotis retusifolia,3.4.2,Genome resource bank,
5529736,162079,Myosotis retusifolia,2.1,Site/area management,
5530242,162080,Isoplexis isabelliana,3.3.1,Reintroduction,
5530242,162080,Isoplexis isabelliana,2.2,Invasive/problematic species control,
5530242,162080,Isoplexis isabelliana,3.1.1,Harvest management,
5531306,162017,Linaria ricardoi,3.3.1,Reintroduction,
5531306,162017,Linaria ricardoi,2.3,Habitat & natural process restoration,
5532284,162020,Atractylis preauxiana,2.1,Site/area management,
5532284,162020,Atractylis preauxiana,1.1,Site/area protection,
5532483,162088,Beta patula,4.3,Awareness & communications,
5532483,162088,Beta patula,2.1,Site/area management,
5534137,162024,Dendriopoterium pulidoi,1.1,Site/area protection,
5534302,162091,Herniaria algarvica,5.2,Policies and regulations,
5534302,162091,Herniaria algarvica,3.3.2,Benign introduction,
5534302,162091,Herniaria algarvica,2.3,Habitat & natural process restoration,
5534302,162091,Herniaria algarvica,1.1,Site/area protection,
5534438,162025,Petrocoptis pseudoviscosa,2.1,Site/area management,
5535728,162097,Helichrysum monogynum,2.1,Site/area management,
5537899,162102,Geranium maderense,3.3.1,Reintroduction,
5537899,162102,Geranium maderense,2.1,Site/area management,
5537899,162102,Geranium maderense,2.2,Invasive/problematic species control,
5537899,162102,Geranium maderense,2.3,Habitat & natural process restoration,
5537899,162102,Geranium maderense,1.1,Site/area protection,
5538352,162104,Sideritis infernalis,3.4.2,Genome resource bank,
5538874,162106,Arabis sadina,2.1,Site/area management,
5539742,162108,Tanacetum ptarmiciflorum,2.1,Site/area management,
5540643,162110,Borderea chouardii,3.3.2,Benign introduction,
5540643,162110,Borderea chouardii,3.3.1,Reintroduction,
5540799,162044,Stipa bavarica,2.1,Site/area management,
5540799,162044,Stipa bavarica,2.3,Habitat & natural process restoration,
5540799,162044,Stipa bavarica,1.1,Site/area protection,
5540925,162111,Convolvulus caput-medusae,3.2,Species recovery,
5540925,162111,Convolvulus caput-medusae,3.3.2,Benign introduction,
5540925,162111,Convolvulus caput-medusae,3.4.2,Genome resource bank,
5540925,162111,Convolvulus caput-medusae,5.1.4,Scale unspecified,
5541120,162112,Ophrys argolica,5.1.2,National level,
5541120,162112,Ophrys argolica,2.1,Site/area management,
5541120,162112,Ophrys argolica,1.1,Site/area protection,
5541722,162047,Centaurea citricolor,2.1,Site/area management,
5541853,162116,Silene hifacensis,3.3.1,Reintroduction,
5541853,162116,Silene hifacensis,4.3,Awareness & communications,
5541853,162116,Silene hifacensis,3.4.1,Captive breeding/artificial propagation,
5541853,162116,Silene hifacensis,2.1,Site/area management,
5541853,162116,Silene hifacensis,3.4.2,Genome resource bank,
5541853,162116,Silene hifacensis,2.2,Invasive/problematic species control,
5542293,162117,Bencomia sphaerocarpa,3.2,Species recovery,
5542293,162117,Bencomia sphaerocarpa,2.2,Invasive/problematic species control,
5542293,162117,Bencomia sphaerocarpa,1.1,Site/area protection,
5542667,162118,Cistus palhinhae,2.1,Site/area management,
5542667,162118,Cistus palhinhae,2.3,Habitat & natural process restoration,
5542667,162118,Cistus palhinhae,1.1,Site/area protection,
5543496,162053,Dactylorhiza kalopissii,5.1.2,National level,
5543496,162053,Dactylorhiza kalopissii,5.4.2,National level,
5543496,162053,Dactylorhiza kalopissii,3.4.2,Genome resource bank,
5543496,162053,Dactylorhiza kalopissii,2.1,Site/area management,
5543496,162053,Dactylorhiza kalopissii,1.1,Site/area protection,
5543704,162120,Linaria coutinhoi,3.4.1,Captive breeding/artificial propagation,
5543704,162120,Linaria coutinhoi,3.4.2,Genome resource bank,
5543704,162120,Linaria coutinhoi,1.1,Site/area protection,
5543821,162054,Linaria algarviana,3.4.1,Captive breeding/artificial propagation,
5543821,162054,Linaria algarviana,2.1,Site/area management,
5543821,162054,Linaria algarviana,2.3,Habitat & natural process restoration,
5544829,162063,Limonium arborescens,3.4.2,Genome resource bank,
5544829,162063,Limonium arborescens,2.2,Invasive/problematic species control,
5544829,162063,Limonium arborescens,1.1,Site/area protection,
5545550,162065,Aeonium gomerense,3.2,Species recovery,
5545550,162065,Aeonium gomerense,2.2,Invasive/problematic species control,
5545550,162065,Aeonium gomerense,1.2,Resource & habitat protection,
5545887,162066,Silene longicilia,2.1,Site/area management,
5545887,162066,Silene longicilia,1.1,Site/area protection,
5547803,162136,Pericallis hadrosoma,3.2,Species recovery,
5548195,162139,Brassica macrocarpa,4.3,Awareness & communications,
5548195,162139,Brassica macrocarpa,3.4.2,Genome resource bank,
5548195,162139,Brassica macrocarpa,2.1,Site/area management,
5548195,162139,Brassica macrocarpa,2.2,Invasive/problematic species control,
5548195,162139,Brassica macrocarpa,1.1,Site/area protection,
5549373,162150,Onopordum carduelium,3.3.1,Reintroduction,
5549373,162150,Onopordum carduelium,3.4.1,Captive breeding/artificial propagation,
5549373,162150,Onopordum carduelium,3.4.2,Genome resource bank,
5549373,162150,Onopordum carduelium,2.2,Invasive/problematic species control,
5550381,162158,Erodium paularense,2.1,Site/area management,
5550544,162159,Erodium astragaloides,3.2,Species recovery,
5550544,162159,Erodium astragaloides,2.1,Site/area management,
5551477,162166,Limonium spectabile,3.3.1,Reintroduction,
5551477,162166,Limonium spectabile,3.4.2,Genome resource bank,
5551477,162166,Limonium spectabile,2.2,Invasive/problematic species control,
5551477,162166,Limonium spectabile,1.1,Site/area protection,
5553147,162173,Teline salsoloides,3.3.1,Reintroduction,
5553147,162173,Teline salsoloides,3.4.2,Genome resource bank,
5553147,162173,Teline salsoloides,2.2,Invasive/problematic species control,
5553147,162173,Teline salsoloides,1.1,Site/area protection,
5555631,162189,Sisymbrium cavanillesianum,3.3.1,Reintroduction,
5555631,162189,Sisymbrium cavanillesianum,3.4.2,Genome resource bank,
5555631,162189,Sisymbrium cavanillesianum,2.1,Site/area management,
5556252,162192,Dianthus marizii,2.1,Site/area management,
5556252,162192,Dianthus marizii,2.3,Habitat & natural process restoration,
5556590,162194,Erucastrum palustre,5.1.2,National level,
5556590,162194,Erucastrum palustre,2.1,Site/area management,
5556590,162194,Erucastrum palustre,1.1,Site/area protection,
5557422,162200,Salvia granatensis,2.1,Site/area management,
5557422,162200,Salvia granatensis,1.1,Site/area protection,
5558841,162213,Bupleurum handiense,4.3,Awareness & communications,
5558841,162213,Bupleurum handiense,3.4.2,Genome resource bank,
5558841,162213,Bupleurum handiense,1.1,Site/area protection,
5559127,162215,Omphalodes kuzinskyanae,5.4.2,National level,
5559623,162218,Stemmacantha cynaroides,3.2,Species recovery,
5559623,162218,Stemmacantha cynaroides,3.4.2,Genome resource bank,
5560406,162223,Vicia bifoliolata,3.4.2,Genome resource bank,
5560690,162225,Globularia ascanii,3.2,Species recovery,
5560690,162225,Globularia ascanii,3.4.2,Genome resource bank,
5560690,162225,Globularia ascanii,2.1,Site/area management,
5562124,162232,Monanthes wildpretii,2.1,Site/area management,
5562124,162232,Monanthes wildpretii,3.4.2,Genome resource bank,
5562540,162235,Verbascum litigiosum,5.2,Policies and regulations,
5562540,162235,Verbascum litigiosum,3.3.1,Reintroduction,
5562540,162235,Verbascum litigiosum,4.3,Awareness & communications,
5562540,162235,Verbascum litigiosum,2.1,Site/area management,
5562709,162239,Limonium dendroides,3.3.1,Reintroduction,
5562709,162239,Limonium dendroides,3.4.1,Captive breeding/artificial propagation,
5562709,162239,Limonium dendroides,3.4.2,Genome resource bank,
5562882,162240,Sideritis marmorea,2.1,Site/area management,
5562882,162240,Sideritis marmorea,3.4.2,Genome resource bank,
5563618,162245,Bunium brevifolium,2.1,Site/area management,
5564173,162250,Jasminum azoricum,3.2,Species recovery,
5564173,162250,Jasminum azoricum,3.3.1,Reintroduction,
5564173,162250,Jasminum azoricum,4.3,Awareness & communications,
5564173,162250,Jasminum azoricum,2.1,Site/area management,
5564173,162250,Jasminum azoricum,2.2,Invasive/problematic species control,
5564173,162250,Jasminum azoricum,2.3,Habitat & natural process restoration,
5564173,162250,Jasminum azoricum,1.1,Site/area protection,
5565330,162257,Erodium rupicola,3.4.2,Genome resource bank,
5565330,162257,Erodium rupicola,2.2,Invasive/problematic species control,
5565330,162257,Erodium rupicola,2.3,Habitat & natural process restoration,
5565500,162258,Sinapidendron rupestre,2.1,Site/area management,
5565500,162258,Sinapidendron rupestre,2.2,Invasive/problematic species control,
5565500,162258,Sinapidendron rupestre,4.1,Formal education,
5566012,162262,Helianthemum alypoides,4.3,Awareness & communications,
5567815,162278,Aichryson dumosum,3.3.1,Reintroduction,
5567815,162278,Aichryson dumosum,2.1,Site/area management,
5567815,162278,Aichryson dumosum,2.2,Invasive/problematic species control,
5567815,162278,Aichryson dumosum,2.3,Habitat & natural process restoration,
5568126,162280,Crambe sventenii,3.4.2,Genome resource bank,
5568126,162280,Crambe sventenii,2.1,Site/area management,
5568420,162282,Dorycnium spectabile,2.1,Site/area management,
5568920,162285,Festuca henriquesii,2.3,Habitat & natural process restoration,
5569040,162286,Laserpitium longiradium,2.2,Invasive/problematic species control,
5569192,162288,Centaurea niederi,3.4.2,Genome resource bank,
5569192,162288,Centaurea niederi,3.1.1,Harvest management,
5569192,162288,Centaurea niederi,1.2,Resource & habitat protection,
5569612,162291,Seseli intricatum,3.4.2,Genome resource bank,
5569612,162291,Seseli intricatum,2.2,Invasive/problematic species control,
5569612,162291,Seseli intricatum,1.2,Resource & habitat protection,
5570145,162295,Santolina elegans,2.1,Site/area management,
5570145,162295,Santolina elegans,1.1,Site/area protection,
5571247,162304,Astragalus maritimus,4.3,Awareness & communications,
5571247,162304,Astragalus maritimus,1.1,Site/area protection,
5571817,162308,Senecio elodes,3.2,Species recovery,
5571817,162308,Senecio elodes,2.1,Site/area management,
5573781,162325,Cheirolophus duranii,1.1,Site/area protection,
5573781,162325,Cheirolophus duranii,1.2,Resource & habitat protection,
5574664,162329,Solanum lidii,2.1,Site/area management,
5574664,162329,Solanum lidii,2.2,Invasive/problematic species control,
5574664,162329,Solanum lidii,1.1,Site/area protection,
5575039,162332,Teline rosmarinifolia,3.3.2,Benign introduction,
5575039,162332,Teline rosmarinifolia,3.4.1,Captive breeding/artificial propagation,
5575039,162332,Teline rosmarinifolia,3.4.2,Genome resource bank,
5575039,162332,Teline rosmarinifolia,2.2,Invasive/problematic species control,
5575486,162336,Diplotaxis vicentina,3.4.2,Genome resource bank,
5575486,162336,Diplotaxis vicentina,2.1,Site/area management,
5575486,162336,Diplotaxis vicentina,1.1,Site/area protection,
5575486,162336,Diplotaxis vicentina,1.2,Resource & habitat protection,
5575854,162338,Centaurea gadorensis,3.3.2,Benign introduction,
5575854,162338,Centaurea gadorensis,3.4.1,Captive breeding/artificial propagation,
5575854,162338,Centaurea gadorensis,2.1,Site/area management,
5576122,162340,Argyranthemum lidii,2.1,Site/area management,
5576122,162340,Argyranthemum lidii,3.4.2,Genome resource bank,
5576122,162340,Argyranthemum lidii,2.2,Invasive/problematic species control,
5576122,162340,Argyranthemum lidii,2.3,Habitat & natural process restoration,
5576452,162342,Biscutella vincentina,2.1,Site/area management,
5576452,162342,Biscutella vincentina,1.1,Site/area protection,
5576747,162344,Armeria helodes,4.3,Awareness & communications,
5576747,162344,Armeria helodes,3.4.2,Genome resource bank,
5577581,162348,Sideritis discolor,3.2,Species recovery,
5577581,162348,Sideritis discolor,3.4.2,Genome resource bank,
5578294,162353,Leontodon siculus,2.3,Habitat & natural process restoration,
5578444,162354,Anagyris latifolia,5.2,Policies and regulations,
5578444,162354,Anagyris latifolia,2.1,Site/area management,
5578444,162354,Anagyris latifolia,3.4.2,Genome resource bank,
5578444,162354,Anagyris latifolia,2.3,Habitat & natural process restoration,
5578601,162355,Androcymbium psammophilum,2.1,Site/area management,
5578601,162355,Androcymbium psammophilum,3.4.2,Genome resource bank,
5578601,162355,Androcymbium psammophilum,1.1,Site/area protection,
5578998,162358,Sideritis serrata,3.2,Species recovery,
5578998,162358,Sideritis serrata,2.1,Site/area management,
5579170,162359,Centaurea borjae,3.4.2,Genome resource bank,
5579170,162359,Centaurea borjae,2.1,Site/area management,
5579429,162360,Plantago almogravensis,2.1,Site/area management,
5579429,162360,Plantago almogravensis,2.3,Habitat & natural process restoration,
5579429,162360,Plantago almogravensis,1.1,Site/area protection,
5580040,162365,Globularia sarcophylla,3.3.2,Benign introduction,
5580040,162365,Globularia sarcophylla,3.3.1,Reintroduction,
5580040,162365,Globularia sarcophylla,3.4.2,Genome resource bank,
5580040,162365,Globularia sarcophylla,2.1,Site/area management,
5580611,162369,Centaurium somedanum,2.1,Site/area management,
5580611,162369,Centaurium somedanum,1.1,Site/area protection,
5580611,162369,Centaurium somedanum,1.2,Resource & habitat protection,
5580892,162371,Sideritis cystosiphon,2.1,Site/area management,
5581814,162377,Allium grosii,2.1,Site/area management,
5581814,162377,Allium grosii,3.4.2,Genome resource bank,
5582326,162380,Gentianella anglica,2.1,Site/area management,
5583680,162383,Bencomia brachystachya,1.2,Resource & habitat protection,
5583979,162385,Santolina impressa,2.1,Site/area management,
5584291,162388,Musschia wollastonii,3.2,Species recovery,
5584291,162388,Musschia wollastonii,3.3.1,Reintroduction,
5584291,162388,Musschia wollastonii,4.3,Awareness & communications,
5685350,163992,Hypericum corsicum,3.4.2,Genome resource bank,
5685350,163992,Hypericum corsicum,1.2,Resource & habitat protection,
5810224,164284,Carex cretica,5.4.2,National level,
5810224,164284,Carex cretica,4.3,Awareness & communications,
5810224,164284,Carex cretica,1.2,Resource & habitat protection,
5813213,164291,Bellium nivale,3.4.2,Genome resource bank,
5813213,164291,Bellium nivale,2.1,Site/area management,
5813213,164291,Bellium nivale,1.2,Resource & habitat protection,
5841861,164360,Bellis bernardii,3.4.2,Genome resource bank,
5841861,164360,Bellis bernardii,2.1,Site/area management,
5841861,164360,Bellis bernardii,1.2,Resource & habitat protection,
5842998,164363,Sisymbrella dentata,2.1,Site/area management,
5843626,164367,Veronica repens,3.4.2,Genome resource bank,
5843626,164367,Veronica repens,1.2,Resource & habitat protection,
5901151,164515,Doronicum corsicum,3.4.2,Genome resource bank,
5901151,164515,Doronicum corsicum,2.1,Site/area management,
5901151,164515,Doronicum corsicum,1.2,Resource & habitat protection,
5903598,164526,Juncus requienii,2.1,Site/area management,
5928614,164821,Iglica wolfischeri,4.3,Awareness & communications,
5928614,164821,Iglica wolfischeri,2.1,Site/area management,
5929278,164827,Iglica alpeus,2.1,Site/area management,
5930280,164838,Pseudobithynia trichonis,5.4.2,National level,
5930280,164838,Pseudobithynia trichonis,5.4.1,International level,
5930280,164838,Pseudobithynia trichonis,2.1,Site/area management,
5930444,164839,Iglica velkovrhi,2.1,Site/area management,
5932114,164852,Pseudobithynia kirka,2.1,Site/area management,
5932213,164853,Islamia edlingeri,2.1,Site/area management,
5932493,164857,Iberhoratia aurorae,2.1,Site/area management,
5933037,164864,Alzoniella delmastroi,4.3,Awareness & communications,
5933859,164879,Bithynia kastorias,2.1,Site/area management,
5933859,164879,Bithynia kastorias,2.3,Habitat & natural process restoration,
5934574,164885,Pseudobithynia panetolis,5.4.2,National level,
5934574,164885,Pseudobithynia panetolis,2.1,Site/area management,
5934574,164885,Pseudobithynia panetolis,5.4.1,International level,
5936370,164898,Galanthus ikariae,2.1,Site/area management,
5936370,164898,Galanthus ikariae,1.1,Site/area protection,
5938262,164917,Osmoderma italica,2.1,Site/area management,
5938262,164917,Osmoderma italica,1.1,Site/area protection,
5972383,165109,Adenocarpus ombriosus,3.3.1,Reintroduction,
5972383,165109,Adenocarpus ombriosus,2.1,Site/area management,
5972383,165109,Adenocarpus ombriosus,3.4.2,Genome resource bank,
5972383,165109,Adenocarpus ombriosus,2.2,Invasive/problematic species control,
5973104,165110,Aeonium balsamiferum,3.4.2,Genome resource bank,
5973429,165111,Ononis maweana,2.1,Site/area management,
5973429,165111,Ononis maweana,2.3,Habitat & natural process restoration,
5975479,165118,Teline nervosa,3.4.1,Captive breeding/artificial propagation,
5975940,165120,Cheirolophus tagananensis,3.3.1,Reintroduction,
5975940,165120,Cheirolophus tagananensis,2.1,Site/area management,
5976394,165122,Silene nocteolens,3.2,Species recovery,
5976394,165122,Silene nocteolens,3.4.2,Genome resource bank,
5976394,165122,Silene nocteolens,2.2,Invasive/problematic species control,
5977975,165126,Tanacetum oshanahanii,3.4.2,Genome resource bank,
5977975,165126,Tanacetum oshanahanii,2.2,Invasive/problematic species control,
5982185,165146,Ruta microcarpa,3.3.1,Reintroduction,
5982185,165146,Ruta microcarpa,3.4.2,Genome resource bank,
5982185,165146,Ruta microcarpa,2.2,Invasive/problematic species control,
5982185,165146,Ruta microcarpa,1.1,Site/area protection,
5982726,165149,Helianthemum teneriffae,2.1,Site/area management,
5982726,165149,Helianthemum teneriffae,3.4.2,Genome resource bank,
5984123,165159,Salvia herbanica,3.4.2,Genome resource bank,
5984123,165159,Salvia herbanica,2.1,Site/area management,
5984123,165159,Salvia herbanica,1.1,Site/area protection,
5984934,165164,Limonium preauxii,2.1,Site/area management,
5984934,165164,Limonium preauxii,3.4.2,Genome resource bank,
5984934,165164,Limonium preauxii,5.1.4,Scale unspecified,
5984934,165164,Limonium preauxii,2.2,Invasive/problematic species control,
5987394,165186,Sonchus gandogeri,3.2,Species recovery,
5987394,165186,Sonchus gandogeri,3.4.2,Genome resource bank,
5989964,165205,Kunkeliella psilotoclada,3.3.1,Reintroduction,
5989964,165205,Kunkeliella psilotoclada,3.4.1,Captive breeding/artificial propagation,
5989964,165205,Kunkeliella psilotoclada,1.1,Site/area protection,
5990220,165207,Cheirolophus metlesicsii,3.2,Species recovery,
5990220,165207,Cheirolophus metlesicsii,3.4.1,Captive breeding/artificial propagation,
5990220,165207,Cheirolophus metlesicsii,2.2,Invasive/problematic species control,
5990220,165207,Cheirolophus metlesicsii,1.1,Site/area protection,
5990520,165209,Cheirolophus satarataensis,3.2,Species recovery,
5990520,165209,Cheirolophus satarataensis,2.1,Site/area management,
5990520,165209,Cheirolophus satarataensis,3.4.2,Genome resource bank,
5991061,165214,Lotus maculatus,3.3.2,Benign introduction,
5991061,165214,Lotus maculatus,3.3.1,Reintroduction,
5991061,165214,Lotus maculatus,2.1,Site/area management,
5991061,165214,Lotus maculatus,2.2,Invasive/problematic species control,
5991061,165214,Lotus maculatus,2.3,Habitat & natural process restoration,
5991682,165218,Lotus eremiticus,3.4.2,Genome resource bank,
5992216,165220,Bencomia exstipulata,3.4.1,Captive breeding/artificial propagation,
5992216,165220,Bencomia exstipulata,3.4.2,Genome resource bank,
5992786,165224,Cheirolophus falcisectus,5.2,Policies and regulations,
5992786,165224,Cheirolophus falcisectus,3.4.2,Genome resource bank,
5992786,165224,Cheirolophus falcisectus,2.2,Invasive/problematic species control,
5992959,165226,Micromeria leucantha,3.4.2,Genome resource bank,
5992959,165226,Micromeria leucantha,2.1,Site/area management,
5993361,165229,Tolpis glabrescens,3.4.2,Genome resource bank,
5994336,165236,Lotus pyranthus,3.3.1,Reintroduction,
5994336,165236,Lotus pyranthus,3.4.2,Genome resource bank,
5994336,165236,Lotus pyranthus,2.2,Invasive/problematic species control,
5994732,165239,Plantago famarae,3.3.1,Reintroduction,
5994732,165239,Plantago famarae,3.4.2,Genome resource bank,
5995781,165246,Cicer canariense,3.4.2,Genome resource bank,
5995781,165246,Cicer canariense,2.1,Site/area management,
5995781,165246,Cicer canariense,1.1,Site/area protection,
5996375,165252,Cheirolophus santos-abreui,3.4.2,Genome resource bank,
5996375,165252,Cheirolophus santos-abreui,2.2,Invasive/problematic species control,
5996375,165252,Cheirolophus santos-abreui,1.1,Site/area protection,
5997137,165257,Crambe scoparia,2.1,Site/area management,
5997137,165257,Crambe scoparia,3.4.2,Genome resource bank,
5997994,165268,Limonium fruticans,3.4.1,Captive breeding/artificial propagation,
5997994,165268,Limonium fruticans,3.4.2,Genome resource bank,
5997994,165268,Limonium fruticans,2.2,Invasive/problematic species control,
5997994,165268,Limonium fruticans,1.1,Site/area protection,
5998791,165276,Pericallis malvifolia,3.2,Species recovery,
5998791,165276,Pericallis malvifolia,3.3.2,Benign introduction,
5998791,165276,Pericallis malvifolia,2.1,Site/area management,
5998791,165276,Pericallis malvifolia,2.2,Invasive/problematic species control,
5998791,165276,Pericallis malvifolia,1.2,Resource & habitat protection,
6004841,165346,Aretiana wolfi,4.3,Awareness & communications,
6004841,165346,Aretiana wolfi,2.1,Site/area management,
6004975,165347,Theodoxus baeticus,2.2,Invasive/problematic species control,
6006155,165357,Theodoxus valentinus,5.4.2,National level,
6006155,165357,Theodoxus valentinus,2.1,Site/area management,
6006155,165357,Theodoxus valentinus,2.2,Invasive/problematic species control,
6689675,169912,Beta nana,2.1,Site/area management,
6689675,169912,Beta nana,1.1,Site/area protection,
6713846,170100,Brassica cadmea,3.4.2,Genome resource bank,
6719025,170114,Brassica rupestris,2.1,Site/area management,
6720001,170117,Brassica villosa,2.1,Site/area management,
6769027,170361,Sanguisorba dodecandra,5.1.3,Sub-national level,
6769027,170361,Sanguisorba dodecandra,5.1.2,National level,
6769027,170361,Sanguisorba dodecandra,2.1,Site/area management,
6769027,170361,Sanguisorba dodecandra,1.2,Resource & habitat protection,
6769027,170361,Sanguisorba dodecandra,4.1,Formal education,
6786570,170547,Cochlostoma erika,1.1,Site/area protection,
6786781,170548,Cochlostoma euboicum,1.1,Site/area protection,
6790541,170567,Cochlostoma paladilhianum,1.1,Site/area protection,
6792771,170578,Cochlostoma stossichi,1.1,Site/area protection,
6798434,170925,Leiostyla macilenta,4.3,Awareness & communications,
6798434,170925,Leiostyla macilenta,1.1,Site/area protection,
6799751,171321,Leiostyla sphinctostoma,2.3,Habitat & natural process restoration,
6810696,171934,Daphniola louisi,1.1,Site/area protection,
6811204,171938,Alzoniella iberopyrenaica,2.1,Site/area management,
6811772,171943,Stagnicola montenegrinus,2.1,Site/area management,
6812238,171952,Bythinella hansboetersi,1.1,Site/area protection,
6812645,171955,Bithynia nakeae,4.3,Awareness & communications,
6812645,171955,Bithynia nakeae,2.1,Site/area management,
6813051,171958,Alzoniella marianae,4.3,Awareness & communications,
6813051,171958,Alzoniella marianae,2.1,Site/area management,
6813459,171962,Pseudobithynia falniowskii,4.3,Awareness & communications,
6813692,171964,Bithynia quintanai,2.1,Site/area management,
6814317,171973,Xerocrassa edmundi,5.1.3,Sub-national level,
6814317,171973,Xerocrassa edmundi,5.1.2,National level,
6814317,171973,Xerocrassa edmundi,5.1.1,International level,
6814317,171973,Xerocrassa edmundi,5.4.3,Sub-national level,
6814317,171973,Xerocrassa edmundi,4.1,Formal education,
6814757,171976,Monacha rizzae,1.2,Resource & habitat protection,
6815106,171978,Canariella pontelirae,1.1,Site/area protection,
6816022,171987,Oestophora mariae,1.2,Resource & habitat protection,
6816206,171988,Xerocrassa ferreri,1.2,Resource & habitat protection,
6817453,172001,Oestophora prietoi,1.2,Resource & habitat protection,
6819076,172079,Allium aethusanum,3.4.2,Genome resource bank,
6820312,172011,Canariella jandiaensis,2.2,Invasive/problematic species control,
6820312,172011,Canariella jandiaensis,1.1,Site/area protection,
6820613,172012,Cattania ardica,1.1,Site/area protection,
6821101,172087,Lactuca palmensis,3.4.2,Genome resource bank,
6821101,172087,Lactuca palmensis,2.2,Invasive/problematic species control,
6823887,172100,Allium hymettium,3.4.2,Genome resource bank,
6824722,172032,Pontobelgrandiella bachkovoensis,2.1,Site/area management,
6825318,172107,Allium pilosum,3.4.2,Genome resource bank,
6825448,172035,Bythinella gloeeri,2.1,Site/area management,
6826589,172038,Grossuana thracica,2.1,Site/area management,
6826589,172038,Grossuana thracica,5.4.4,Scale unspecified,
6826589,172038,Grossuana thracica,1.1,Site/area protection,
