assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
4859857,155880,Islamia cianensis,IT,Italy,Extant,Native,"[""Resident""]",
4860030,155881,Paladilhia gloeeri,FR,France,Extant,Native,"[""Resident""]",
4860215,155882,Bythiospeum senefelderi,DE,Germany,Extant,Native,"[""Resident""]",
4860311,155883,Pyrgohydrobia sanctinaumi,MK,North Macedonia,Extant,Native,"[""Resident""]",
4860572,155885,Istriana falkneri,FR,France,Extant,Native,"[""Resident""]",
4860677,155886,Paladilhia roselloi,FR,France,Extant,Native,"[""Resident""]",
4860996,155888,Ancylus tapirulus,MK,North Macedonia,Extant,Native,"[""Resident""]",
4861145,155889,Meyrargueria rasini,FR,France,Extant,Native,"[""Resident""]",
4861349,155890,Islamia globulus,ES,Spain,Extant,Native,"[""Resident""]",
4861474,155891,Alzoniella macrostoma,IT,Italy,Extant,Native,"[""Resident""]",
4861907,155894,Alzoniella onatensis,ES,Spain,Extant,Native,"[""Resident""]",
4862144,155896,Bythinella dacica,RO,Romania,Extant,Native,"[""Resident""]",
4862242,155897,Antibaria notata,ME,Montenegro,Extant,Native,"[""Resident""]",
4863327,155903,Iglica bagliviaeformis,HR,Croatia,Extant,Native,"[""Resident""]",
4863778,155906,Mercuria vindilica,FR,France,Extant,Native,"[""Resident""]",
4863965,155907,Bythiospeum buresi,BG,Bulgaria,Extant,Native,"[""Resident""]",
4864600,155909,Lanzaiopsis savinica,SI,Slovenia,Extant,Native,"[""Resident""]",
4864865,155910,Alzoniella navarrensis,FR,France,Extant,Native,"[""Resident""]",
4864979,155911,Fissuria planospira,IT,Italy,Extant,Native,"[""Resident""]",
4865173,155912,Paladilhiopsis janinensis,GR,Greece,Possibly Extinct,Native,"[""Resident""]",
4865313,155914,Moitessieria cocheti,FR,France,Extant,Native,"[""Resident""]",
4865882,155917,Anagastina matjasici,ME,Montenegro,Extant,Native,"[""Resident""]",
4866015,155918,Daphniola exigua,GR,Greece,Extant,Native,"[""Resident""]",
4866169,155919,Marstoniopsis graeca,GR,Greece,Extant,Native,"[""Resident""]",
4866552,155920,Belgrandia gibberula,FR,France,Extant,Native,"[""Resident""]",
4867429,155924,Paladilhia pontmartiniana,FR,France,Extant,Native,"[""Resident""]",
4867587,155925,Islamia moquiniana,FR,France,Extant,Native,"[""Resident""]",
4867734,155926,Graziana trinitatis,FR,France,Extant,Native,"[""Resident""]",
4868074,155929,Belgrandia zilchi,IT,Italy,Extant,Native,"[""Resident""]",
4869127,155932,Alzoniella edmundi,ES,Spain,Extant,Native,"[""Resident""]",
4869284,155933,Pseudoislamia balcanica,GR,Greece,Extant,Native,"[""Resident""]",
4869440,155934,Pyrgula pambotis,GR,Greece,Extant,Native,"[""Resident""]",
4869546,155935,Iglica bosnica,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4869992,155938,Boleana umbilicata,SI,Slovenia,Extant,Native,"[""Resident""]",
4870098,155939,Graziana kuesteri,SI,Slovenia,Extant,Native,"[""Resident""]",
4871719,155942,Bythinella ginolensis,FR,France,Extant,Native,"[""Resident""]",
4871860,155944,Moitessieria massoti,IT,Italy,Presence Uncertain,Native,"[""Resident""]",
4871860,155944,Moitessieria massoti,FR,France,Extant,Native,"[""Resident""]",
4872027,155945,Graziana provincialis,FR,France,Extant,Native,"[""Resident""]",
4872249,155946,Alzoniella manganellii,IT,Italy,Extant,Native,"[""Resident""]",
4872447,155947,Bythinella eurystoma,FR,France,Extant,Native,"[""Resident""]",
4872638,155948,Lanzaia rudnicae,HR,Croatia,Extant,Native,"[""Resident""]",
4873118,155950,Bythinella servainiana,FR,France,Extant,Native,"[""Resident""]",
4873222,155951,Avenionia berenguieri,FR,France,Extant,Native,"[""Resident""]",
4873497,155953,Bythiospeum saxigenum,DE,Germany,Extant,Native,"[""Resident""]",
4873736,155955,Emmericia expansilabris,HR,Croatia,Extant,Native,"[""Resident""]",
4873878,155956,Pyrgohydrobia jablanicensis,MK,North Macedonia,Extant,Native,"[""Resident""]",
4874034,155957,Bythiospeum pellucidum,DE,Germany,Extant,Native,"[""Resident""]",
4874166,155958,Narentiana vjetrenicae,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4874311,155959,Pontobelgrandiella hessei,BG,Bulgaria,Extant,Native,"[""Resident""]",
4874731,155961,Belgrandia cazioti,FR,France,Extant,Native,"[""Resident""]",
4874858,155962,Bithynia boissieri,IT,Italy,Extant,Native,"[""Resident""]",
4874858,155962,Bithynia boissieri,FR,France,Presence Uncertain,Native,"[""Resident""]",
4874971,155963,Horatia klecakiana,AL,Albania,Presence Uncertain,Native,"[""Resident""]",
4874971,155963,Horatia klecakiana,HR,Croatia,Extant,Native,"[""Resident""]",
4875241,155965,Paladilhiopsis thessalica,GR,Greece,Extant,Native,"[""Resident""]",
4875649,155967,Trachyochridia filocincta,MK,North Macedonia,Extant,Native,"[""Resident""]",
4875784,155968,Strugia ohridana,MK,North Macedonia,Extant,Native,"[""Resident""]",
4875897,155969,Graecorientalia vrissiana,GR,Greece,Extant,Native,"[""Resident""]",
4876195,155970,Spiralix valenciana,ES,Spain,Extant,Native,"[""Resident""]",
4876539,155972,Belgrandiella boetersi,AT,Austria,Possibly Extinct,Native,"[""Resident""]",
4877078,155976,Belgrandiella kusceri,SI,Slovenia,Extant,Native,"[""Resident""]",
4877175,155977,Sardopaladilhia marianae,ES,Spain,Extant,Native,"[""Resident""]",
4877322,155978,Moitessieria heideae,FR,France,Extant,Native,"[""Resident""]",
4877479,155979,Paladilhiopsis turrita,HR,Croatia,Extant,Native,"[""Resident""]",
4878069,155981,Pseudamnicola razelmiana,RO,Romania,Extant,Native,"[""Resident""]",
4878325,155983,Bracenica spiridoni,ME,Montenegro,Extant,Native,"[""Resident""]",
4878499,155984,Bythiospeum turritum,DE,Germany,Possibly Extinct,Native,"[""Resident""]",
4879311,155988,Islamia gaiteri,IT,Italy,Extant,Native,"[""Resident""]",
4880464,155991,Mercuria meridionalis,FR,France,Extant,Native,"[""Resident""]",
4880606,155992,Spathogyna fezi,ES,Spain,Extant,Native,"[""Resident""]",
4881182,155996,Belgrandiella krupensis,HR,Croatia,Extant,Native,"[""Resident""]",
4881283,155997,Bythinella gibbosa,FR,France,Extinct Post-1500,Native,"[""Resident""]",
4881392,155998,Daphniola hadei,GR,Greece,Possibly Extinct,Native,"[""Resident""]",
4881513,155999,Dalmatella sketi,HR,Croatia,Extant,Native,"[""Resident""]",
4881635,156055,Bythinella jourdei,FR,France,Extant,Native,"[""Resident""]",
4881832,156056,Belgrandiella koprivnensis,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4882223,156000,Islamia bomangiana,FR,France,Extant,Native,"[""Resident""]",
4882402,156057,Ancylus lapicidus,MK,North Macedonia,Extant,Native,"[""Resident""]",
4883074,156002,Sadleriana cavernosa,HR,Croatia,Extant,Native,"[""Resident""]",
4883619,156004,Belgrandiella schleschi,SI,Slovenia,Extant,Native,"[""Resident""]",
4884038,156005,Bythiospeum terveri,FR,France,Extant,Native,"[""Resident""]",
4884138,156071,Corrosella astierii,FR,France,Extant,Native,"[""Resident""]",
4885516,156072,Sadleriana bavarica,DE,Germany,Extant,Native,"[""Resident""]",
4885643,156007,Bythinella darrieuxii,FR,France,Extant,Native,"[""Resident""]",
4886052,156074,Belgrandia latina,IT,Italy,Extant,Native,"[""Resident""]",
4886476,156075,Belgrandia marginata,ES,Spain,Presence Uncertain,Native,"[""Resident""]",
4886476,156075,Belgrandia marginata,FR,France,Extant,Native,"[""Resident""]",
4886685,156076,Belgrandiella superior,SI,Slovenia,Extant,Native,"[""Resident""]",
4886947,156077,Moitessieria fontsaintei,FR,France,Extant,Native,"[""Resident""]",
4887080,156011,Tarraconia gasulli,ES,Spain,Extant,Native,"[""Resident""]",
4887469,156012,Pseudamnicola dobrogica,RO,Romania,Extant,Native,"[""Resident""]",
4887573,156079,Bythinella galerae,FR,France,Extant,Native,"[""Resident""]",
4887704,156013,Moitessieria guadelopensis,ES,Spain,Extant,Native,"[""Resident""]",
4887987,156014,Sardopaladilhia plagigeyerica,IT,Italy,Extant,Native,"[""Resident""]",
4888123,156080,Bythinella utriculus,FR,France,Extant,Native,"[""Resident""]",
4888239,156015,Spiralix burgensis,ES,Spain,Extant,Native,"[""Resident""]",
4888395,156016,Pseudamnicola exilis,GR,Greece,Extant,Native,"[""Resident""]",
4888492,156082,Saxurinator sketi,HR,Croatia,Extant,Native,"[""Resident""]",
4889700,156018,Eupaludestrina rausiana,HR,Croatia,Extant,Native,"[""Resident""]",
4889812,156084,Alzoniella parvula,IT,Italy,Extant,Native,"[""Resident""]",
4890606,156086,Belgrandiella crucis,SI,Slovenia,Extant,Native,"[""Resident""]",
4891003,156021,Pseudavenionia pedemontana,IT,Italy,Extant,Native,"[""Resident""]",
4891185,156088,Dianella schlickumi,GR,Greece,Possibly Extinct,Native,"[""Resident""]",
4891478,156089,Alzoniella feneriensis,IT,Italy,Extant,Native,"[""Resident""]",
4891608,156023,Bithynia graeca,GR,Greece,Extant,Native,"[""Resident""]",
4891859,156024,Radomaniola montana,ME,Montenegro,Extant,Native,"[""Resident""]",
4891950,156090,Belgrandia bonelliana,IT,Italy,Extant,Native,"[""Resident""]",
4892657,156091,Alzoniella lucensis,ES,Spain,Extant,Native,"[""Resident""]",
4892817,156026,Bythinella magna,HR,Croatia,Extant,Native,"[""Resident""]",
4892933,156092,Spiralix hofmanni,FR,France,Extant,Native,"[""Resident""]",
4893066,156027,Bythiospeum oshanovae,HU,Hungary,Extant,Native,"[""Resident""]",
4893066,156027,Bythiospeum oshanovae,SK,Slovakia,Presence Uncertain,Native,"[""Resident""]",
4893195,156093,Bythiospeum excelsior,AT,Austria,Extant,Native,"[""Resident""]",
4893332,156028,Henrigirardia wienini,FR,France,Possibly Extinct,Native,"[""Resident""]",
4893495,156094,Sardopaladilhia distorta,ES,Spain,Extant,Native,"[""Resident""]",
4893909,156096,Bythiospeum waegelei,DE,Germany,Extant,Native,"[""Resident""]",
4894113,156097,Paladilhiopsis blanci,GR,Greece,Extant,Native,"[""Resident""]",
4894210,156031,Hadziella krkae,SI,Slovenia,Extant,Native,"[""Resident""]",
4894487,156032,Radomaniola lacustris,ME,Montenegro,Extant,Native,"[""Resident""]",
4895188,156034,Hydrobia declinata,ME,Montenegro,Extant,Native,"[""Resident""]",
4895285,156101,Graziana cezairensis,FR,France,Extant,Native,"[""Resident""]",
4895463,156035,Paladilhia umbilicata,FR,France,Extant,Native,"[""Resident""]",
4895701,156036,Alzoniella microstoma,IT,Italy,Extant,Native,"[""Resident""]",
4895895,156103,Iglica karamani,MK,North Macedonia,Extant,Native,"[""Resident""]",
4895895,156103,Iglica karamani,RS,Serbia,Presence Uncertain,Native,"[""Resident""]",
4896027,156104,Belgrandia mariatheresiae,IT,Italy,Extant,Native,"[""Resident""]",
4896188,156038,Malaprespia albanica,AL,Albania,Extant,Native,"[""Resident""]",
4896323,156105,Hydrobia cattaroensis,ME,Montenegro,Extant,Native,"[""Resident""]",
4896418,156039,Hadziella rudnicae,HR,Croatia,Extant,Native,"[""Resident""]",
4896571,156106,Ohrigocea karevi,MK,North Macedonia,Extant,Native,"[""Resident""]",
4896870,156107,Bythinella serborientalis,RS,Serbia,Extant,Native,"[""Resident""]",
4896969,156040,Marstoniopsis vrbasi,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4897101,156108,Planorbis atticus,GR,Greece,Extant,Native,"[""Resident""]",
4897521,156042,Bythiospeum haessleini,DE,Germany,Extant,Native,"[""Resident""]",
4899758,156046,Hauffenia tovunica,HR,Croatia,Extant,Native,"[""Resident""]",
4900293,156048,Bythinella pyrenaica,FR,France,Extant,Native,"[""Resident""]",
4900411,156115,Mercuria maceana,ES,Spain,Extant,Native,"[""Resident""]",
4900516,156049,Bythiospeum nocki,AT,Austria,Extant,Native,"[""Resident""]",
4901269,156118,Kerkia kusceri,SI,Slovenia,Extant,Native,"[""Resident""]",
4901391,156051,Acroloxus macedonicus,MK,North Macedonia,Extant,Native,,
4904031,156054,Sorholia lescherae,FR,France,Extant,Native,"[""Resident""]",
4904306,156121,Paladilhiopsis brandisi,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4905705,156062,Bithynia mostarensis,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4906417,156125,Bythinella geisserti,FR,France,Extant,Native,"[""Resident""]",
4906655,156126,Moitessieria nezi,FR,France,Extant,Native,"[""Resident""]",
4907988,156128,Belgrandia targoniana,IT,Italy,Extant,Native,"[""Resident""]",
4908096,156068,Lithoglyphus pygmaeus,RO,Romania,Extant,Native,"[""Resident""]",
4908187,156129,Belgrandiella aulaei,AT,Austria,Extant,Native,"[""Resident""]",
4908522,156130,Alzoniella lunensis,IT,Italy,Extant,Native,"[""Resident""]",
4908817,156132,Bythiospeum dorvani,FR,France,Extant,Native,"[""Resident""]",
4909663,156137,Bythiospeum taxisi,DE,Germany,Extant,Native,"[""Resident""]",
4909801,156138,Bythiospeum michaudi,FR,France,Extant,Native,"[""Resident""]",
4909933,156139,Bithynia candiota,GR,Greece,Extant,Native,"[""Resident""]",
4910211,156140,Hadziella thermalis,HR,Croatia,Presence Uncertain,Native,"[""Resident""]",
4910211,156140,Hadziella thermalis,SI,Slovenia,Extant,Native,"[""Resident""]",
4910560,156143,Pseudamnicola orsinii,IT,Italy,Extant,Native,"[""Resident""]",
4910671,156144,Lyhnidia stankovici,MK,North Macedonia,Extant,Native,"[""Resident""]",
4910821,156145,Bythinella nothites,SI,Slovenia,Extant,Native,"[""Resident""]",
4910920,156147,Belgrandia conoidea,FR,France,Extant,Native,"[""Resident""]",
4911342,156149,Iglica vobarnensis,IT,Italy,Extant,Native,"[""Resident""]",
4911951,156152,Bythiospeum gonostoma,DE,Germany,Possibly Extinct,Native,"[""Resident""]",
4912325,156155,Ohrigocea miladinovorum,MK,North Macedonia,Extant,Native,"[""Resident""]",
4912772,156158,Alzoniella asturica,ES,Spain,Extant,Native,"[""Resident""]",
4912943,156159,Pontobelgrandiella pusilla,BG,Bulgaria,Extant,Native,"[""Resident""]",
4913203,156160,Alzoniella sigestra,IT,Italy,Extant,Native,"[""Resident""]",
4913356,156161,Emmericia narentana,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4913486,156162,Belgrandiella novoselensis,SI,Slovenia,Extant,Native,"[""Resident""]",
4913583,156163,Pseudamnicola lucensis,IT,Italy,Extant,Native,"[""Resident""]",
4913787,156164,Moitessieria bourguignati,FR,France,Extant,Native,"[""Resident""]",
4913918,156165,Corrosella hinzi,ES,Spain,Extant,Native,"[""Resident""]",
4915888,156168,Bythinella batalleri,ES,Spain,Extant,Native,"[""Resident""]",
4916097,156169,Guadiella andalucesis,ES,Spain,Extant,Native,"[""Resident""]",
4916424,156170,Belgrandiella robusta,SI,Slovenia,Extant,Native,"[""Resident""]",
4916631,156172,Paladilhiopsis bosniaca,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4916728,156173,Fissuria raehlei,GR,Greece,Extant,Native,"[""Resident""]",
4916867,156174,Belgrandiella multiformis,AT,Austria,Possibly Extinct,Native,"[""Resident""]",
4917828,156176,Alzoniella perrisii,FR,France,Extant,Native,"[""Resident""]",
4917964,156177,Belgrandia gibba,FR,France,Extant,Native,"[""Resident""]",
4918104,156178,Spiralix affinitatis,ES,Spain,Extant,Native,"[""Resident""]",
4918215,156179,Belgrandia bigorrensis,FR,France,Extant,Native,"[""Resident""]",
4918487,156180,Graziana slavonica,HR,Croatia,Extant,Native,"[""Resident""]",
4920120,156183,Paladilhiopsis neaaugustensis,GR,Greece,Extant,Native,"[""Resident""]",
4920252,156184,Eupaludestrina dobrogica,RO,Romania,Extant,Native,"[""Resident""]",
4920385,156185,Melanopsis lorcana,ES,Spain,Extant,Native,"[""Resident""]",
4921388,156187,Mercuria tachoensis,PT,Portugal,Extant,Native,"[""Resident""]",
4921894,156191,Alzoniella fabrianensis,IT,Italy,Extant,Native,"[""Resident""]",
4922034,156192,Saxurinator labiatus,HR,Croatia,Extant,Native,"[""Resident""]",
4922711,156299,Napaeus texturatus,ES,Spain,Extant,Native,"[""Resident""]",
4923002,156301,Madeirovitrina albopalliata,PT,Portugal,Extant,Native,"[""Resident""]",
4923551,156304,Discula calcigena,PT,Portugal,Extant,Native,"[""Resident""]",
4924122,156307,Agardhiella lamellata,HU,Hungary,Presence Uncertain,Origin Uncertain,"[""Resident""]",
4924122,156307,Agardhiella lamellata,RO,Romania,Extant,Native,"[""Resident""]",
4924312,156308,Cernuella rugosa,IT,Italy,Extant,Native,"[""Resident""]",
4925317,156311,Xerogyra spadae,IT,Italy,Extant,Native,"[""Resident""]",
4925836,156314,Napaeus propinquus,ES,Spain,Extant,Native,"[""Resident""]",
4926118,156316,Schileykiella reinae,IT,Italy,Extant,Native,"[""Resident""]",
4926244,156317,Chondrina ripkeni,ES,Spain,Extant,Native,"[""Resident""]",
4927567,156322,Cattania maranajensis,AL,Albania,Extant,Native,"[""Resident""]",
4927910,156324,Helix ligata,IT,Italy,Extant,Native,"[""Resident""]",
4928023,156325,Platyla pezzolii,IT,Italy,Extant,Native,"[""Resident""]",
4928124,156326,Hemicycla granomalleata,ES,Spain,Extant,Native,"[""Resident""]",
4928211,156327,Insulivitrina solemi,ES,Spain,Extant,Native,"[""Resident""]",
4928348,156328,Chondrula bergeri,GR,Greece,Extant,Native,"[""Resident""]",
4928650,156330,Napaeus roccellicola,ES,Spain,Extant,Native,"[""Resident""]",
4929352,156334,Xerolenta depulsa,BG,Bulgaria,Extant,Native,,
4929632,156336,Xerotricha crispolanata,ES,Spain,Extant,Native,"[""Resident""]",
4929725,156337,Codringtonia parnassia,GR,Greece,Extant,Native,"[""Resident""]",
4930050,156340,Urticicola isaricus,IT,Italy,Presence Uncertain,Native,"[""Resident""]",
4930050,156340,Urticicola isaricus,FR,France,Extant,Native,"[""Resident""]",
4930190,156341,Canariella eutropis,ES,Spain,Extant,Native,"[""Resident""]",
4930344,156342,Mastus venerabilis,RO,Romania,Extant,Native,,
4930510,156343,Xeromunda alticola,GR,Greece,Extant,Native,"[""Resident""]",
4930727,156345,Thiessea nympha,GR,Greece,Extant,Native,"[""Resident""]",
4930816,156346,Chondrina bergomensis,IT,Italy,Extant,Native,"[""Resident""]",
4931149,156348,Mastus emarginatus,GR,Greece,Extant,Native,"[""Resident""]",
4931680,156352,Phenacolimax blanci,IT,Italy,Extant,Native,"[""Resident""]",
4931815,156353,Napaeus indifferens,ES,Spain,Extant,Native,"[""Resident""]",
4931897,156354,Canariella multigranosa,ES,Spain,Extant,Native,"[""Resident""]",
4931993,156355,Tyrrheniberus villicus,IT,Italy,Extant,Native,"[""Resident""]",
4933329,156363,Rupestrella homala,IT,Italy,Extant,Native,"[""Resident""]",
4933465,156364,Napaeus gruereanus,ES,Spain,Extant,Native,"[""Resident""]",
4933806,156367,Canarivitrina taburientensis,ES,Spain,Extant,Native,"[""Resident""]",
4934064,156369,Madeirovitrina nitida,PT,Portugal,Extant,Native,"[""Resident""]",
4934879,156373,Mastus itanosensis,GR,Greece,Extant,Native,"[""Resident""]",
4934978,156374,Cernuellopsis ghisottii,IT,Italy,Extant,Native,"[""Resident""]",
4935369,156377,Xerotricha corderoi,ES,Spain,Extant,Native,"[""Resident""]",Yes
4935533,156378,Napaeus helvolus,ES,Spain,Extant,Native,"[""Resident""]",
4935631,156379,Napaeus maffioteanus,ES,Spain,Extant,Native,"[""Resident""]",
4936221,156384,Callina rotula,PT,Portugal,Extant,Native,"[""Resident""]",
4937422,156392,Hemicycla quadricincta,ES,Spain,Extant,Native,"[""Resident""]",
4937522,156393,Hemicycla glasiana,ES,Spain,Extant,Native,,
4937604,156394,Orculella exaggerata,GR,Greece,Extant,Native,"[""Resident""]",
4940183,156404,Truncatellina linearis,PT,Portugal,Extant,Native,"[""Resident""]",
4940299,156405,Theba clausoinflata,ES,Spain,Extant,Native,"[""Resident""]",
4940621,156408,Candidula codia,PT,Portugal,Extant,Native,"[""Resident""]",
4940719,156409,Xerosecta cespitum,BE,Belgium,Extant,Introduced,"[""Resident""]",
4940719,156409,Xerosecta cespitum,FR,France,Extant,Native,"[""Resident""]",
4940891,156410,Hemicycla gaudryi,ES,Spain,Extant,Native,,
4942097,156419,Metafruticicola sublecta,GR,Greece,Extant,Native,"[""Resident""]",
4942568,156420,Xerotricha nubivaga,ES,Spain,Extant,Native,"[""Resident""]",
4942682,156422,Napaeopsis merditanus,AL,Albania,Extant,Native,"[""Resident""]",
4942863,156423,Xerogyra grovesiana,IT,Italy,Extant,Native,"[""Resident""]",
4943396,156428,Ichnusomunda usticensis,IT,Italy,Extant,Native,"[""Resident""]",
4943928,156430,Monacha dofleini,MK,North Macedonia,Extant,Native,"[""Resident""]",
4943928,156430,Monacha dofleini,ME,Montenegro,Presence Uncertain,Native,"[""Resident""]",
4943928,156430,Monacha dofleini,RS,Serbia,Presence Uncertain,Native,"[""Resident""]",
4944122,156431,Monacha pseudorothii,GR,Greece,Extant,Native,"[""Resident""]",
4944209,156432,Thiessea valkanovi,GR,Greece,Extant,Native,"[""Resident""]",
4944477,156434,Thiessea fuchsiana,GR,Greece,Extant,Native,"[""Resident""]",
4944678,156437,Renea gentilei,IT,Italy,Extant,Native,"[""Resident""]",
4944966,156439,Agardhiella crassilabris,RO,Romania,Extant,Native,"[""Resident""]",
4945592,156442,Cernuella amanda,IT,Italy,Extant,Native,"[""Resident""]",
4945741,156443,Xerotricha jamuzensis,ES,Spain,Extant,Native,"[""Resident""]",Yes
4946156,156446,Monacha dirphica,GR,Greece,Extant,Native,"[""Resident""]",
4946261,156447,Hemicycla sarcostoma,ES,Spain,Extant,Native,"[""Resident""]",
4946352,156448,Mastus pusio,GR,Greece,Extant,Native,"[""Resident""]",
4946447,156449,Liburnica pentheri,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4946863,156450,Xerocrassa claudiconus,GR,Greece,Extant,Native,"[""Resident""]",
4947100,156453,Rupestrella rupestris,IT,Italy,Extant,Native,"[""Resident""]",
4947265,156454,Spirorbula depauperata,PT,Portugal,Extant,Native,"[""Resident""]",
4948714,156461,Lindholmiola spectabilis,GR,Greece,Extant,Native,"[""Resident""]",
4948801,156462,Agardhiella dabovici,ME,Montenegro,Extant,Native,"[""Resident""]",
4949207,156464,Marmorana nebrodensis,IT,Italy,Extant,Native,"[""Resident""]",
4949358,156465,Lindholmiola regisborisi,GR,Greece,Extant,Native,"[""Resident""]",
4950396,156470,Platyla minutissima,GR,Greece,Extant,Native,"[""Resident""]",
4950507,156471,Cernuella hydrutina,IT,Italy,Extant,Native,"[""Resident""]",
4950631,156472,Monilearia granostriata,ES,Spain,Extant,Native,"[""Resident""]",
4950775,156473,Monacha gregaria,IT,Italy,Extant,Native,"[""Resident""]",
4951080,156475,Xerolenta razlogi,GR,Greece,Presence Uncertain,Native,,
4951080,156475,Xerolenta razlogi,BG,Bulgaria,Extant,Native,,
4951331,156477,Xerocrassa poecilodoma,GR,Greece,Extant,Native,"[""Resident""]",
4952163,156480,Trochoidea cumiae,IT,Italy,Extant,Native,"[""Resident""]",
4952312,156481,Xeroplexa olisippensis,PT,Portugal,Extant,Native,"[""Resident""]",Yes
4952458,156482,Xerotricha gonzalezi,ES,Spain,Extant,Native,"[""Resident""]",Yes
4952592,156483,Hemicycla fritschi,ES,Spain,Extant,Native,,
4952846,156485,Hemicycla hedybia,ES,Spain,Extant,Native,"[""Resident""]",
4952927,156486,Napaeus flavoterminatus,ES,Spain,Extant,Native,"[""Resident""]",
4953100,156488,Acicula beneckei,IT,Italy,Extant,Native,"[""Resident""]",
4953522,156492,Xerocrassa subvariegata,GR,Greece,Extant,Native,"[""Resident""]",
4953615,156493,Leptaxis groviana,PT,Portugal,Extant,Native,"[""Resident""]",
4953709,156494,Monilearia oleacea,ES,Spain,Extant,Native,"[""Resident""]",
4954355,156498,Napaeus beguirae,ES,Spain,Extant,Native,"[""Resident""]",
4954471,156499,Monacha oshanovae,BG,Bulgaria,Extant,Native,,
4955101,156501,Monilearia pulverulenta,ES,Spain,Possibly Extinct,Native,"[""Resident""]",
4955614,156504,Thiessea arcadica,GR,Greece,Extant,Native,"[""Resident""]",
4955831,156506,Xerolenta thasia,GR,Greece,Extant,Native,"[""Resident""]",
4955920,156507,Metafruticicola dictaea,GR,Greece,Extant,Native,"[""Resident""]",
4956112,156509,Zarateana rocandioi,ES,Spain,Extant,Native,"[""Resident""]",
4956393,156511,Monacha lamalouensis,FR,France,Extant,Native,"[""Resident""]",
4956506,156512,Theba andalusica,ES,Spain,Extant,Native,"[""Resident""]",
4956709,156513,Monilearia praeposita,ES,Spain,Extant,Native,"[""Resident""]",
4957191,156516,Truncatellina purpuraria,ES,Spain,Extant,Native,"[""Resident""]",
4958038,156520,Backeljaia najerensis,ES,Spain,Extant,Native,"[""Resident""]",
4958897,156525,Cattania zebiana,AL,Albania,Extant,Native,"[""Resident""]",
4959077,156526,Argna thracica,GR,Greece,Extant,Native,"[""Resident""]",
4959576,156529,Hemicycla guamartemes,ES,Spain,Extant,Native,"[""Resident""]",
4959899,156530,Josephinella argentellei,GR,Greece,Extant,Native,"[""Resident""]",
4959988,156531,Discula pulvinata,PT,Portugal,Extant,Native,"[""Resident""]",
4960752,156535,Mastus gittenbergeri,GR,Greece,Extant,Native,"[""Resident""]",
4961046,156537,Rhabdoena mirifica,GR,Greece,Extant,Native,"[""Resident""]",
4961165,156538,Oestophora silvae,ES,Spain,Extant,Native,"[""Resident""]",
4961312,156539,Suboestophora gasulli,ES,Spain,Extant,Native,"[""Resident""]",
4961863,156541,Napaeus baeticatus,ES,Spain,Extant,Native,"[""Resident""]",
4961970,156542,Napaeus tenoensis,ES,Spain,Extant,Native,"[""Resident""]",
4962073,156543,Canariella lanosa,ES,Spain,Extant,Native,"[""Resident""]",
4962401,156545,Madeirovitrina marcida,PT,Portugal,Extant,Native,"[""Resident""]",
4962505,156546,Chondrina kobeltoides,ES,Spain,Extant,Native,"[""Resident""]",
4963295,156550,Josephinella subzonata,GR,Greece,Extant,Native,"[""Resident""]",
4963379,156551,Xerocrassa prietoi,ES,Spain,Extant,Native,"[""Resident""]",
4963539,156552,Speleodentorcula beroni,GR,Greece,Extant,Native,"[""Resident""]",
4963665,156553,Trochulus coelomphala,DE,Germany,Extant,Native,"[""Resident""]",
4963665,156553,Trochulus coelomphala,FR,France,Presence Uncertain,Native,"[""Resident""]",
4963665,156553,Trochulus coelomphala,AT,Austria,Presence Uncertain,Native,"[""Resident""]",
4964058,156555,Thiessea melpomene,GR,Greece,Extant,Native,"[""Resident""]",
4964464,156559,Xerotricha orbignii,ES,Spain,Extant,Native,"[""Resident""]",
4964815,156562,Napaeus orientalis,ES,Spain,Extant,Native,"[""Resident""]",
4964931,156563,Marmorana globularis,IT,Italy,Extant,Native,"[""Resident""]",
4965198,156565,Thiessea sphaeriostoma,GR,Greece,Extant,Native,"[""Resident""]",
4965625,156568,Mastus transsylvanicus,RO,Romania,Extant,Native,,
4966193,156571,Oestophora granesae,ES,Spain,Extant,Native,"[""Resident""]",
4966376,156572,Napaeus rufobrunneus,ES,Spain,Extant,Native,"[""Resident""]",
4966471,156573,Monachoides taraensis,ME,Montenegro,Extant,Native,"[""Resident""]",
4966643,156574,Rhabdoena zasiensis,GR,Greece,Extant,Native,"[""Resident""]",
4966751,156575,Suboestophora boscae,ES,Spain,Extant,Native,"[""Resident""]",Yes
4966910,156576,Xerocampylaea waldemari,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
4967248,156578,Liburnica dunjana,AL,Albania,Extant,Native,"[""Resident""]",
