assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
5053718,157199,Xerocrassa derogata,1.1,Housing & urban areas,2.1|2.2,Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
5055702,157218,Rupestrella occulta,4.1,Roads & railroads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,,
5055702,157218,Rupestrella occulta,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Future,
5055854,157219,Argna valsabina,4.1,Roads & railroads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
5055854,157219,Argna valsabina,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
5057215,157231,Xerogyra fiorii,11.2,Droughts,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),,,Ongoing,
5060934,157252,Podarcis cretensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5060934,157252,Podarcis cretensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5066930,157271,Iberolacerta galani,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5066930,157271,Iberolacerta galani,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5066930,157271,Iberolacerta galani,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
5072127,157290,Podarcis levendis,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
5072127,157290,Podarcis levendis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Future,
5072127,157290,Podarcis levendis,8.1.1,Unspecified species,2.1,Species mortality,,,,,,,Future,
5072127,157290,Podarcis levendis,8.1.2,Named species,2.1,Species mortality,,Felis catus,,,,,Future,
5084701,157509,Ampedus francolinus,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5099579,157579,Leipaspis pinicola,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
5099579,157579,Leipaspis pinicola,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
5102180,157591,Brachygonus meraculus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
5125735,157689,Ampedus impressicollis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5147857,157793,Scobicia ficicola,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
5164149,157874,Leipaspis lauricola,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,Ongoing,
5164654,157877,Stephanopachys brunneus,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
5164654,157877,Stephanopachys brunneus,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5177549,157939,Pinguicula corsica,8.2,Problematic native species/diseases,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,Ongoing,
5177549,157939,Pinguicula corsica,7.3,Other ecosystem modifications,1.2|2.3.2,Ecosystem degradation|Competition,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
5177549,157939,Pinguicula corsica,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Future,
5263874,15870,Neogobius nigricans,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,Ongoing,
5263874,15870,Neogobius nigricans,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,,,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,9.1.1,Sewage,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,11.2,Droughts,2.1,Species mortality,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,7.2.5,Abstraction of ground water (domestic use),1.3|2.1,Indirect ecosystem effects|Species mortality,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,7.2.7,Abstraction of ground water (agricultural use),1.2|1.3|2.1,Ecosystem degradation|Indirect ecosystem effects|Species mortality,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,9.3.1,Nutrient loads,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,1.2,Commercial & industrial areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,9.3.3,Herbicides and pesticides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
5275244,15875,Palacanthilhiopsis vervierii,1.1,Housing & urban areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,9.1.1,Sewage,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,7.2.5,Abstraction of ground water (domestic use),"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,7.2.7,Abstraction of ground water (agricultural use),"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,9.3.1,Nutrient loads,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,9.3.3,Herbicides and pesticides,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5275513,15876,Paladilhia pleurotoma,9.1.2,Run-off,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
5373226,160595,Pseudochazara cingovskii,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,,,,Future,
5373226,160595,Pseudochazara cingovskii,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5373226,160595,Pseudochazara cingovskii,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,,,,Future,
5373226,160595,Pseudochazara cingovskii,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5497564,161804,Potentilla delphinensis,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5497564,161804,Potentilla delphinensis,2.3.4,Scale Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5497564,161804,Potentilla delphinensis,7.3,Other ecosystem modifications,1.1|2.3.2,Ecosystem conversion|Competition,,,,,,,Ongoing,
5497713,161805,Limonium pseudolaetum,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5497823,161806,Viola paradoxa,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5497823,161806,Viola paradoxa,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5497823,161806,Viola paradoxa,8.1.1,Unspecified species,2.3.2,Competition,,,,,,,Ongoing,
5497823,161806,Viola paradoxa,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5497823,161806,Viola paradoxa,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5498316,161810,Primula palinuri,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Unknown,Very Rapid Declines,,Ongoing,
5498316,161810,Primula palinuri,7.1.1,Increase in fire frequency/intensity,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
5498316,161810,Primula palinuri,12.1,Other threat,2.1|2.3.5,Species mortality|Inbreeding,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
5498316,161810,Primula palinuri,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5498316,161810,Primula palinuri,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
5498316,161810,Primula palinuri,10.3,Avalanches/landslides,1.3,Indirect ecosystem effects,,,,Whole (>90%),Negligible declines,,Ongoing,
5498316,161810,Primula palinuri,1.1,Housing & urban areas,1.2,Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,"Past, Unlikely to Return",
5499367,161816,Azorina vidalii,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
5499367,161816,Azorina vidalii,8.1.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,Ongoing,
5499367,161816,Azorina vidalii,10.3,Avalanches/landslides,1.2,Ecosystem degradation,,,,,,,Ongoing,
5499367,161816,Azorina vidalii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5499367,161816,Azorina vidalii,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5499739,161818,Moehringia villosa,6.3,Work & other activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5499739,161818,Moehringia villosa,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5499855,161819,Daphne petraea,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5499855,161819,Daphne petraea,7.3,Other ecosystem modifications,1.1,Ecosystem conversion,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,11.2,Droughts,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,11.4,Storms & flooding,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,2.3.4,Scale Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,8.2,Problematic native species/diseases,2.1|2.2|2.3.1|2.3.2,Species mortality|Species disturbance|Hybridisation|Competition,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,10.3,Avalanches/landslides,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5500318,161822,Erigeron frigidus,6.1,Recreational activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
5500714,161826,Lotus kunkelii,6.3,Work & other activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
5500714,161826,Lotus kunkelii,9.5.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5500714,161826,Lotus kunkelii,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5500714,161826,Lotus kunkelii,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5501209,161829,Sventenia bupleuroides,11.2,Droughts,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5501209,161829,Sventenia bupleuroides,2.3.2,"Small-holder grazing, ranching or farming",2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5501209,161829,Sventenia bupleuroides,10.3,Avalanches/landslides,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5501209,161829,Sventenia bupleuroides,6.1,Recreational activities,2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,9.4,Garbage & solid waste,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,8.2,Problematic native species/diseases,2.3.2,Competition,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,8.1.1,Unspecified species,2.3.2,Competition,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5502292,161836,Phagnalon bennettii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5502882,161841,Saxifraga berica,7.3,Other ecosystem modifications,2.3.2,Competition,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,4.2,Utility & service lines,1.1,Ecosystem conversion,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,2.3.4,Scale Unknown/Unrecorded,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,5.2.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,8.2,Problematic native species/diseases,2.3.8,Other,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,7.1.3,Trend Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5503493,161846,Centaurea pulvinata,2.2.3,Scale Unknown/Unrecorded,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,,,,Ongoing,
5503670,161847,Euphorbia handiensis,5.2.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5503670,161847,Euphorbia handiensis,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5504119,161850,Linum dolomiticum,8.2,Problematic native species/diseases,2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5504119,161850,Linum dolomiticum,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5504241,161852,Galium litorale,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5504241,161852,Galium litorale,7.3,Other ecosystem modifications,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,Ongoing,
5504241,161852,Galium litorale,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
5504370,161853,Jasione lusitanica,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5504370,161853,Jasione lusitanica,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5504370,161853,Jasione lusitanica,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5504513,161855,Saxifraga presolanensis,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5504642,161856,Boleum asperum,4.1,Roads & railroads,1.2,Ecosystem degradation,,,,,,,Ongoing,
5504642,161856,Boleum asperum,2.1.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5504986,161858,Crepis crocifolia,2.3.4,Scale Unknown/Unrecorded,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5505120,161859,Brassica glabrescens,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5505120,161859,Brassica glabrescens,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Unknown,
5505120,161859,Brassica glabrescens,7.2.11,Dams (size unknown),1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Unknown,
5505463,161861,Aconitum corsicum,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5505463,161861,Aconitum corsicum,2.3.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5505463,161861,Aconitum corsicum,6.3,Work & other activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
5505463,161861,Aconitum corsicum,7.1.1,Increase in fire frequency/intensity,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5505615,161862,Cirsium latifolium,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5505615,161862,Cirsium latifolium,8.2,Problematic native species/diseases,2.3.2,Competition,,,,,,,Ongoing,
5505615,161862,Cirsium latifolium,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5506759,161867,Solenanthus albanicus,2.3.4,Scale Unknown/Unrecorded,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5506887,161868,Teucrium lepicephalum,4.1,Roads & railroads,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5506887,161868,Teucrium lepicephalum,2.3.4,Scale Unknown/Unrecorded,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,,,,Ongoing,
5506887,161868,Teucrium lepicephalum,3.2,Mining & quarrying,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5506887,161868,Teucrium lepicephalum,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5506887,161868,Teucrium lepicephalum,1.1,Housing & urban areas,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,,,,Ongoing,
5507267,161871,Viola athois,2.3.1,Nomadic grazing,2.1,Species mortality,,,,,,,,
5507267,161871,Viola athois,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5507396,161872,Convolvulus lopezsocasii,11.2,Droughts,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5507396,161872,Convolvulus lopezsocasii,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5507396,161872,Convolvulus lopezsocasii,10.3,Avalanches/landslides,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5507568,161873,Myosotis lusitanica,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
5507568,161873,Myosotis lusitanica,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
5507568,161873,Myosotis lusitanica,6.1,Recreational activities,1.2,Ecosystem degradation,,,,,,,Ongoing,
5507698,161874,Thymus camphoratus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5507698,161874,Thymus camphoratus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5507955,161876,Minuartia smejkalii,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2|2.3.2,Ecosystem conversion|Ecosystem degradation|Competition,,,,,,,Ongoing,
5507955,161876,Minuartia smejkalii,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5507955,161876,Minuartia smejkalii,6.3,Work & other activities,2.2,Species disturbance,,,,,,,Ongoing,
5507955,161876,Minuartia smejkalii,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5508220,161880,Limonium sventenii,9.4,Garbage & solid waste,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),,,Ongoing,
5508220,161880,Limonium sventenii,2.3.1,Nomadic grazing,2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),,,Ongoing,
5508220,161880,Limonium sventenii,8.3,Introduced genetic material,2.3.1,Hybridisation,,,,Minority (<50%),,,Ongoing,
5508220,161880,Limonium sventenii,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Oryctolagus cuniculus,,,,,Ongoing,
5508387,161881,Wagenitzia lancifolia,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),,,Ongoing,
5508387,161881,Wagenitzia lancifolia,10.3,Avalanches/landslides,1.3|2.1|2.2|2.3.8,Indirect ecosystem effects|Species mortality|Species disturbance|Other,,,,Whole (>90%),Very Rapid Declines,,Future,
5508530,161882,Cheirolophus junonianus,5.1.2,Unintentional effects (species is not the target),2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5508530,161882,Cheirolophus junonianus,10.3,Avalanches/landslides,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5508530,161882,Cheirolophus junonianus,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5508688,161884,Globularia stygia,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5508819,161885,Colchicum corsicum,6.2,"War, civil unrest & military exercises",1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5508819,161885,Colchicum corsicum,4.1,Roads & railroads,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5508819,161885,Colchicum corsicum,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5508819,161885,Colchicum corsicum,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5508988,161886,Lotus callis-viridis,4.1,Roads & railroads,2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),,,Ongoing,
5508988,161886,Lotus callis-viridis,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),,,Ongoing,
5508988,161886,Lotus callis-viridis,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),,,Ongoing,
5508988,161886,Lotus callis-viridis,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Whole (>90%),,,Ongoing,
5509299,161888,Myosotis azorica,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5509299,161888,Myosotis azorica,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5509299,161888,Myosotis azorica,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5509299,161888,Myosotis azorica,10.3,Avalanches/landslides,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,2.3.4,Scale Unknown/Unrecorded,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,7.1.3,Trend Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
5509607,161890,Galium viridiflorum,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5510363,161896,Helichrysum gossypinum,4.1,Roads & railroads,2.1|2.2,Species mortality|Species disturbance,,,,,,,Ongoing,
5510363,161896,Helichrysum gossypinum,2.3.4,Scale Unknown/Unrecorded,2.1|2.2|2.3.8,Species mortality|Species disturbance|Other,,,,,,,Ongoing,
5510363,161896,Helichrysum gossypinum,8.2,Problematic native species/diseases,2.3.1,Hybridisation,,,,,,,Ongoing,
5510363,161896,Helichrysum gossypinum,10.3,Avalanches/landslides,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
5510509,161897,Linaria ficalhoana,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
5510509,161897,Linaria ficalhoana,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
5510509,161897,Linaria ficalhoana,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5510509,161897,Linaria ficalhoana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
5510509,161897,Linaria ficalhoana,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Unspecified Acacia,,,,,Ongoing,
5510657,161898,Athamanta cortiana,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
5510657,161898,Athamanta cortiana,3.2,Mining & quarrying,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Rapid Declines,,Ongoing,
5510657,161898,Athamanta cortiana,12.1,Other threat,2.3.8,Other,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
5511151,161900,Astragalus aquilanus,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
5511274,161902,Gypsophila papillosa,7.3,Other ecosystem modifications,1.1|2.3.2,Ecosystem conversion|Competition,,,,,,,Ongoing,
