assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
103509603,17181907,Poecilimon athos,1.4,Forest - Temperate,,resident,Marginal
103510430,17181953,Poecilimon erimanthos,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,resident,Suitable
103510920,68485583,Troglophilus spinulosus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,resident,Suitable
140015452,16084372,Oropodisma erymanthosi,4.4,Grassland - Temperate,Yes,Resident,Suitable
140015452,16084372,Oropodisma erymanthosi,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,Resident,Marginal
138710298,60307,Boyeria cretensis,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Unknown
138710298,60307,Boyeria cretensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
138884087,165504,Coenagrion intermedium,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
138884087,165504,Coenagrion intermedium,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
140514673,59706,Cordulegaster helladica,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,Resident,Suitable
140514673,59706,Cordulegaster helladica,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
176511953,17181745,Isophya rhodopensis ssp. leonorae,1.4,Forest - Temperate,Yes,,Suitable
176825250,17046338,Orchamus kaltenbachi,1.4,Forest - Temperate,Yes,Resident,Suitable
176958611,17181904,Poecilimon artedentatus,3.4,Shrubland - Temperate,Yes,Resident,Suitable
176958611,17181904,Poecilimon artedentatus,1.4,Forest - Temperate,Yes,Resident,Suitable
177074359,47251891,Purpuricenus schurmanni,1.4,Forest - Temperate,Yes,Resident,Suitable
177253381,157580,Triplax emgei,1.4,Forest - Temperate,,Resident,Suitable
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
188016479,165533,Cordulegaster helladica ssp. helladica,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
188016479,165533,Cordulegaster helladica ssp. helladica,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
188019481,63227,Cordulegaster helladica ssp. kastalia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
188019481,63227,Cordulegaster helladica ssp. kastalia,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,Resident,Suitable
149163467,149163465,Katara connexa,1.4,Forest - Temperate,Yes,Resident,Suitable
149164125,149164123,Cheilosia katara,1.4,Forest - Temperate,Yes,Resident,Suitable
149164628,149164626,Xanthogramma pilosum,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149164628,149164626,Xanthogramma pilosum,14.3,Artificial/Terrestrial - Plantations,Yes,Resident,Suitable
149164662,149164659,Xanthogramma aeginae,1.4,Forest - Temperate,Yes,Resident,Suitable
149164662,149164659,Xanthogramma aeginae,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149165034,149165032,Merodon peloponnesius,1.4,Forest - Temperate,Yes,Resident,Suitable
149165034,149165032,Merodon peloponnesius,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149165102,149165099,Merodon nisi,1.4,Forest - Temperate,Yes,Resident,Suitable
149165102,149165099,Merodon nisi,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149165216,149165213,Merodon naxius,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149165324,149165322,Merodon megavidus,1.4,Forest - Temperate,Yes,Resident,Suitable
149165324,149165322,Merodon megavidus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149165632,149165628,Brachyopa minima,1.4,Forest - Temperate,Yes,Resident,Suitable
149167059,149167049,Eumerus rubrum,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149167059,149167049,Eumerus rubrum,1.4,Forest - Temperate,Yes,Resident,Suitable
149167142,149167140,Eumerus minotaurus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149167758,149167756,Merodon erymanthius,1.4,Forest - Temperate,Yes,Resident,Suitable
149167758,149167756,Merodon erymanthius,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149167960,149167955,Merodon andriotes,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149167960,149167955,Merodon andriotes,1.4,Forest - Temperate,Yes,Resident,Suitable
149168283,149168281,Merodon caerulescens,1.4,Forest - Temperate,Yes,Resident,Suitable
149168283,149168281,Merodon caerulescens,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149170438,149170436,Eumerus karyates,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
149171302,149171300,Brachyopa vernalis,1.4,Forest - Temperate,Yes,Resident,Suitable
172768416,172768413,Merodon confinium,1.4,Forest - Temperate,Yes,Resident,Suitable
172768523,172768520,Merodon spineus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
172768523,172768520,Merodon spineus,1.4,Forest - Temperate,Yes,Resident,Suitable
179993092,175944745,Merodon medium,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
179993092,175944745,Merodon medium,1.4,Forest - Temperate,Yes,Resident,Suitable
179993092,175944745,Merodon medium,4.4,Grassland - Temperate,Yes,Resident,Suitable
179993389,175944635,Merodon olympius,1.4,Forest - Temperate,Yes,Resident,Suitable
179993901,175922919,Merodon atricapillatus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,Resident,Suitable
179993994,175923879,Merodon rojoi,1.4,Forest - Temperate,Yes,Resident,Suitable
191489906,188456986,Cheilosia candida,1.4,Forest - Temperate,Yes,Resident,Suitable
194174834,194174678,Paragus thracusi,4.4,Grassland - Temperate,Yes,Resident,Suitable
